paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/1,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/2,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,fieldsOfStudy/3,fieldsOfStudy/4
f486552980946ee761ecd668e3c73802a0714a03,https://www.semanticscholar.org/paper/f486552980946ee761ecd668e3c73802a0714a03,Prediction of Organic Reaction Outcomes Using Machine Learning,"Computer assistance in synthesis design has existed for over 40 years, yet retrosynthesis planning software has struggled to achieve widespread adoption. One critical challenge in developing high-quality pathway suggestions is that proposed reaction steps often fail when attempted in the laboratory, despite initially seeming viable. The true measure of success for any synthesis program is whether the predicted outcome matches what is observed experimentally. We report a model framework for anticipating reaction outcomes that combines the traditional use of reaction templates with the flexibility in pattern recognition afforded by neural networks. Using 15 000 experimental reaction records from granted United States patents, a model is trained to select the major (recorded) product by ranking a self-generated list of candidates where one candidate is known to be the major product. Candidate reactions are represented using a unique edit-based representation that emphasizes the fundamental transformation from reactants to products, rather than the constituent molecules’ overall structures. In a 5-fold cross-validation, the trained model assigns the major product rank 1 in 71.8% of cases, rank ≤3 in 86.7% of cases, and rank ≤5 in 90.8% of cases.",2017,32,402,9,False,Medicine,13027820,Connor W. Coley,1741283.0,R. Barzilay,35132120.0,T. Jaakkola,143964245.0,W. Green,144050039.0,K. Jensen,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1e5f1ff1b3106d160cb1e486fb9611252c393d,https://www.semanticscholar.org/paper/6a1e5f1ff1b3106d160cb1e486fb9611252c393d,"Automated detection and differentiation of drusen, exudates, and cotton-wool spots in digital color fundus photographs for diabetic retinopathy diagnosis.","PURPOSE
To describe and evaluate a machine learning-based, automated system to detect exudates and cotton-wool spots in digital color fundus photographs and differentiate them from drusen, for early diagnosis of diabetic retinopathy.


METHODS
Three hundred retinal images from one eye of 300 patients with diabetes were selected from a diabetic retinopathy telediagnosis database (nonmydriatic camera, two-field photography): 100 with previously diagnosed bright lesions and 200 without. A machine learning computer program was developed that can identify and differentiate among drusen, (hard) exudates, and cotton-wool spots. A human expert standard for the 300 images was obtained by consensus annotation by two retinal specialists. Sensitivities and specificities of the annotations on the 300 images by the automated system and a third retinal specialist were determined.


RESULTS
The system achieved an area under the receiver operating characteristic (ROC) curve of 0.95 and sensitivity/specificity pairs of 0.95/0.88 for the detection of bright lesions of any type, and 0.95/0.86, 0.70/0.93, and 0.77/0.88 for the detection of exudates, cotton-wool spots, and drusen, respectively. The third retinal specialist achieved pairs of 0.95/0.74 for bright lesions and 0.90/0.98, 0.87/0.98, and 0.92/0.79 per lesion type.


CONCLUSIONS
A machine learning-based, automated system capable of detecting exudates and cotton-wool spots and differentiating them from drusen in color images obtained in community based diabetic patients has been developed and approaches the performance level of retinal experts. If the machine learning can be improved with additional training data sets, it may be useful for detecting clinically important bright lesions, enhancing early diagnosis, and reducing visual loss in patients with diabetes.",2007,29,400,9,True,Medicine,3142710,M. Niemeijer,123637526.0,B. van Ginneken,1985675.0,S. Russell,1397807242.0,M. Suttorp-Schulten,143650563.0,M. Abràmoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85f94d8098322f8130512b4c6c4627548ce4a6cc,https://www.semanticscholar.org/paper/85f94d8098322f8130512b4c6c4627548ce4a6cc,Unsupervised Pretraining for Sequence to Sequence Learning,"This work presents a general unsupervised learning method to improve the accuracy of sequence to sequence (seq2seq) models. In our method, the weights of the encoder and decoder of a seq2seq model are initialized with the pretrained weights of two language models and then fine-tuned with labeled data. We apply this method to challenging benchmarks in machine translation and abstractive summarization and find that it significantly improves the subsequent supervised models. Our main result is that pretraining improves the generalization of seq2seq models. We achieve state-of-the-art results on the WMT English→German task, surpassing a range of methods using both phrase-based machine translation and neural machine translation. Our method achieves a significant improvement of 1.3 BLEU from th previous best models on both WMT’14 and WMT’15 English→German. We also conduct human evaluations on abstractive summarization and find that our method outperforms a purely supervised learning baseline in a statistically significant manner.",2016,66,261,16,True,Computer Science,3377142,Prajit Ramachandran,35025299.0,Peter J. Liu,2827616.0,Quoc V. Le,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3bc41085ae509ab72ab4f3ca6817b9c3261a19,https://www.semanticscholar.org/paper/2f3bc41085ae509ab72ab4f3ca6817b9c3261a19,A Study of Machine Learning in Healthcare,"In the past few years, there has been significant developments in how machine learning can be used in various industries and research. This paper discusses the potential of utilizing machine learning technologies in healthcare and outlines various industry initiatives using machine learning initiatives in the healthcare sector.",2017,10,93,5,False,Engineering,24890152,Rohan Bhardwaj,24732051.0,Ankita R. Nambiar,144519383.0,Debojyoti Dutta,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39a7d4c36efd7d08678f6ab6d97e31df91235b5,https://www.semanticscholar.org/paper/c39a7d4c36efd7d08678f6ab6d97e31df91235b5,The application of machine learning to structural health monitoring,"In broad terms, there are two approaches to damage identification. Model-driven methods establish a high-fidelity physical model of the structure, usually by finite element analysis, and then establish a comparison metric between the model and the measured data from the real structure. If the model is for a system or structure in normal (i.e. undamaged) condition, any departures indicate that the structure has deviated from normal condition and damage is inferred. Data-driven approaches also establish a model, but this is usually a statistical representation of the system, e.g. a probability density function of the normal condition. Departures from normality are then signalled by measured data appearing in regions of very low density. The algorithms that have been developed over the years for data-driven approaches are mainly drawn from the discipline of pattern recognition, or more broadly, machine learning. The object of this paper is to illustrate the utility of the data-driven approach to damage identification by means of a number of case studies.",2007,37,322,9,False,Mathematics,144789804,K. Worden,145004158.0,G. Manson,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c90345f4b020162cc8121be6cc2abcd0ad2b849,https://www.semanticscholar.org/paper/6c90345f4b020162cc8121be6cc2abcd0ad2b849,The Hundred-Page Machine Learning Book,"Buku ini menjelaskan tentang: 
1. Apa itu pembelajaran mesin 
2. Notasi dan definisi 
3. Algoritma fundamental 
4. Anatomi algorthms pembelajaran 
5. Latihan dasar 
6. Jaringan saraf dan pembelajaran yang mendalam 
7. Masalah dan solusi 
8. Latihan lanjutan 
9. Pembelajaran tanpa pengawasan",2019,0,203,23,False,Computer Science,145466078,A. Burkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f50385ea413bc602b7da506e218160fa99a504c,https://www.semanticscholar.org/paper/4f50385ea413bc602b7da506e218160fa99a504c,Learning Theory: An Approximation Theory Viewpoint,Preface Foreword 1. The framework of learning 2. Basic hypothesis spaces 3. Estimating the sample error 4. Polynomial decay approximation error 5. Estimating covering numbers 6. Logarithmic decay approximation error 7. On the bias-variance problem 8. Regularization 9. Support vector machines for classification 10. General regularized classifiers Bibliography Index.,2007,0,435,56,False,Mathematics,1755208,F. Cucker,1758237.0,Ding-Xuan Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57254ac87c6a46c0cb0e582b173fe183b84a389,https://www.semanticscholar.org/paper/f57254ac87c6a46c0cb0e582b173fe183b84a389,Explanatory Interactive Machine Learning,"Although interactive learning puts the user into the loop, the learner remains mostly a black box for the user. Understanding the reasons behind predictions and queries is important when assessing how the learner works and, in turn, trust. Consequently, we propose the novel framework of explanatory interactive learning where, in each step, the learner explains its query to the user, and the user interacts by both answering the query and correcting the explanation. We demonstrate that this can boost the predictive and explanatory powers of, and the trust into, the learned model, using text (e.g. SVMs) and image classification (e.g. neural networks) experiments as well as a user study.",2019,43,97,13,True,Computer Science,2580338,Stefano Teso,1746871.0,K. Kersting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cec80e8752952188dba7ec407366e0962e3d4a6,https://www.semanticscholar.org/paper/8cec80e8752952188dba7ec407366e0962e3d4a6,Co-EM support vector learning,"Multi-view algorithms, such as co-training and co-EM, utilize unlabeled data when the available attributes can be split into independent and compatible subsets. Co-EM outperforms co-training for many problems, but it requires the underlying learner to estimate class probabilities, and to learn from probabilistically labeled data. Therefore, co-EM has so far only been studied with naive Bayesian learners. We cast linear classifiers into a probabilistic framework and develop a co-EM version of the Support Vector Machine. We conduct experiments on text classification problems and compare the family of semi-supervised support vector algorithms under different conditions, including violations of the assumptions underlying multi-view learning. For some problems, such as course web page classification, we observe the most accurate results reported so far.",2004,30,201,6,False,Computer Science,1765114,Ulf Brefeld,1751348.0,T. Scheffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391fbbaf289a8cb8915050c25216a05ea5985d72,https://www.semanticscholar.org/paper/391fbbaf289a8cb8915050c25216a05ea5985d72,Introduction to astroML: Machine learning for astrophysics,"Astronomy and astrophysics are witnessing dramatic increases in data volume as detectors, telescopes and computers become ever more powerful. During the last decade, sky surveys across the electromagnetic spectrum have collected hundreds of terabytes of astronomical data for hundreds of millions of sources. Over the next decade, the data volume will enter the petabyte domain, and provide accurate measurements for billions of sources. Astronomy and physics students are not traditionally trained to handle such voluminous and complex data sets. In this paper we describe astroML; an initiative, based on python and scikit-learn, to develop a compendium of machine learning tools designed to address the statistical needs of the next generation of students and astronomical surveys. We introduce astroML and present a number of example applications that are enabled by this package.",2012,36,171,14,True,Computer Science,2081469,J. Vanderplas,3232661.0,A. Connolly,113343324.0,Ž. Ivezić,1703070.0,Alexander G. Gray,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dd5b04e5f89f9bf26d93eef995bbc58e3d1de87,https://www.semanticscholar.org/paper/8dd5b04e5f89f9bf26d93eef995bbc58e3d1de87,Machine Learning in Enzyme Engineering,"Enzyme engineering plays a central role in developing efficient biocatalysts for biotechnology, biomedicine, and life sciences. Apart from classical rational design and directed evolution approache...",2020,112,137,1,True,Engineering,40550171,S. Mazurenko,3105282.0,Z. Prokop,3069214.0,J. Damborský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c88634bba44b6c6ccc851820ebafbf51afc29b2c,https://www.semanticscholar.org/paper/c88634bba44b6c6ccc851820ebafbf51afc29b2c,Residual Unfairness in Fair Machine Learning from Prejudiced Data,"Recent work in fairness in machine learning has proposed adjusting for fairness by equalizing accuracy metrics across groups and has also studied how datasets affected by historical prejudices may lead to unfair decision policies. We connect these lines of work and study the residual unfairness that arises when a fairness-adjusted predictor is not actually fair on the target population due to systematic censoring of training data by existing biased policies. This scenario is particularly common in the same applications where fairness is a concern. We characterize theoretically the impact of such censoring on standard fairness metrics for binary classifiers and provide criteria for when residual unfairness may or may not appear. We prove that, under certain conditions, fairness-adjusted classifiers will in fact induce residual unfairness that perpetuates the same injustices, against the same groups, that biased the data to begin with, thus showing that even state-of-the-art fair machine learning can have a ""bias in, bias out"" property. When certain benchmark data is available, we show how sample reweighting can estimate and adjust fairness metrics while accounting for censoring. We use this to study the case of Stop, Question, and Frisk (SQF) and demonstrate that attempting to adjust for fairness perpetuates the same injustices that the policy is infamous for.",2018,31,91,5,False,Computer Science,3174388,Nathan Kallus,47031262.0,Angela Zhou,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b897c744f1fd96632453f7381cce0070d4bf6701,https://www.semanticscholar.org/paper/b897c744f1fd96632453f7381cce0070d4bf6701,Drug design by machine learning: the use of inductive logic programming to model the structure-activity relationships of trimethoprim analogues binding to dihydrofolate reductase.,"The machine learning program GOLEM from the field of inductive logic programming was applied to the drug design problem of modeling structure-activity relationships. The training data for the program were 44 trimethoprim analogues and their observed inhibition of Escherichia coli dihydrofolate reductase. A further 11 compounds were used as unseen test data. GOLEM obtained rules that were statistically more accurate on the training data and also better on the test data than a Hansch linear regression model. Importantly machine learning yields understandable rules that characterized the chemistry of favored inhibitors in terms of polarity, flexibility, and hydrogen-bonding character. These rules agree with the stereochemistry of the interaction observed crystallographically.",1992,16,254,8,True,Medicine,65901274,R. King,145147566.0,S. Muggleton,2107671428.0,R. A. Lewis,145410834.0,M. Sternberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e13bcc9abc8520e29db1a2064213f297078b370,https://www.semanticscholar.org/paper/4e13bcc9abc8520e29db1a2064213f297078b370,Information geometry of Boltzmann machines,"A Boltzmann machine is a network of stochastic neurons. The set of all the Boltzmann machines with a fixed topology forms a geometric manifold of high dimension, where modifiable synaptic weights of connections play the role of a coordinate system to specify networks. A learning trajectory, for example, is a curve in this manifold. It is important to study the geometry of the neural manifold, rather than the behavior of a single network, in order to know the capabilities and limitations of neural networks of a fixed topology. Using the new theory of information geometry, a natural invariant Riemannian metric and a dual pair of affine connections on the Boltzmann neural network manifold are established. The meaning of geometrical structures is elucidated from the stochastic and the statistical point of view. This leads to a natural modification of the Boltzmann machine learning rule.",1992,17,216,12,False,Mathematics,144362425,S. Amari,2685825.0,K. Kurata,145930529.0,H. Nagaoka,,,,,Medicine,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8d90e4b3f68044727973d62a17ca8a6dec6e9c5,https://www.semanticscholar.org/paper/b8d90e4b3f68044727973d62a17ca8a6dec6e9c5,Mean-field theory of Boltzmann machine learning,"I present a mean-field theory for Boltzmann machine learning, derived by employing Thouless-Anderson-Palmer free energy formalism to a full extent. Using the Plefka expansion an extended theory that takes higher-order correction to mean-field free energy formalism into consideration is presented, from which the mean-field approximation of general orders, along with the linear response correction, are derived by truncating the Plefka expansion up to desired orders. A theoretical foundation for an effective trick of using ``diagonal weights,'' introduced by Kappen and Rodr\'{\i}guez, is also given. Because of the finite system size and a lack of scaling assumptions on interaction coefficients, the truncated free energy formalism cannot provide an exact description in the case of Boltzmann machines. Accuracies of mean-field approximations of several orders are compared by computer simulations.",1998,10,149,6,False,Mathematics,145876882,Toshiyuki TANAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1609be41d3a5c6e743dabc8a70bb61507a8e871,https://www.semanticscholar.org/paper/c1609be41d3a5c6e743dabc8a70bb61507a8e871,On the effectiveness of machine and deep learning for cyber security,"Machine learning is adopted in a wide range of domains where it shows its superiority over traditional rule-based algorithms. These methods are being integrated in cyber detection systems with the goal of supporting or even replacing the first level of security analysts. Although the complete automation of detection and analysis is an enticing goal, the efficacy of machine learning in cyber security must be evaluated with the due diligence. We present an analysis, addressed to security specialists, of machine learning techniques applied to the detection of intrusion, malware, and spam. The goal is twofold: to assess the current maturity of these solutions and to identify their main limitations that prevent an immediate adoption of machine learning cyber detection schemes. Our conclusions are based on an extensive review of the literature as well as on experiments performed on real enterprise systems and network traffic.",2018,42,137,6,False,Computer Science,119764154,Giovanni Apruzzese,1754638.0,M. Colajanni,8106445.0,Luca Ferretti,40489608.0,Alessandro Guido,152743829.0,Mirco Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f7631dd7e5d892a7a5e36607ce7b2faf686f2c,https://www.semanticscholar.org/paper/47f7631dd7e5d892a7a5e36607ce7b2faf686f2c,Pattern analysis for machine olfaction: a review,"Pattern analysis constitutes a critical building block in the development of gas sensor array instruments capable of detecting, identifying, and measuring volatile compounds, a technology that has been proposed as an artificial substitute for the human olfactory system. The successful design of a pattern analysis system for machine olfaction requires a careful consideration of the various issues involved in processing multivariate data: signal-preprocessing, feature extraction, feature selection, classification, regression, clustering, and validation. A considerable number of methods from statistical pattern recognition, neural networks, chemometrics, machine learning, and biological cybernetics have been used to process electronic nose data. The objective of this review paper is to provide a summary and guidelines for using the most widely used pattern analysis techniques, as well as to identify research directions that are at the frontier of sensor-based machine olfaction.",2002,125,527,26,False,Computer Science,1389225550,R. Gutierrez-Osuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cad4a36102b6387259f56cc2f09dd7a994ba8fa,https://www.semanticscholar.org/paper/6cad4a36102b6387259f56cc2f09dd7a994ba8fa,Gaia: Geo-Distributed Machine Learning Approaching LAN Speeds,"Machine learning (ML) is widely used to derive useful information from large-scale data (such as user activities, pictures, and videos) generated at increasingly rapid rates, all over the world. Unfortunately, it is infeasible to move all this globally-generated data to a centralized data center before running an ML algorithm over it--moving large amounts of raw data over wide-area networks (WANs) can be extremely slow, and is also subject to the constraints of privacy and data sovereignty laws. This motivates the need for a geo-distributed ML system spanning multiple data centers. Unfortunately, communicating over WANs can significantly degrade ML system performance (by as much as 53.7× in our study) because the communication overwhelms the limited WAN bandwidth. 
 
Our goal in this work is to develop a geo-distributed ML system that (1) employs an intelligent communication mechanism over WANs to efficiently utilize the scarce WAN bandwidth, while retaining the accuracy and correctness guarantees of an ML algorithm; and (2) is generic and flexible enough to run a wide range of ML algorithms, without requiring any changes to the algorithms. 
 
To this end, we introduce a new, general geo-distributed ML system, Gaia, that decouples the communication within a data center from the communication between data centers, enabling different communication and consistency models for each. We present a new ML synchronization model, Approximate Synchronous Parallel (ASP), whose key idea is to dynamically eliminate insignificant communication between data centers while still guaranteeing the correctness of ML algorithms. Our experiments on our prototypes of Gaia running across 11 Amazon EC2 global regions and on a cluster that emulates EC2 WAN bandwidth show that Gaia provides 1.8-53.5× speedup over two state-of-the-art distributed ML systems, and is within 0.94-1.40× of the speed of running the same ML algorithm on machines on a local area network (LAN).",2017,86,286,46,False,Computer Science,145115422,Kevin Hsieh,3459901.0,A. Harlap,1920997.0,N. Vijaykumar,9758493.0,Dimitris Konomis,1707164.0,G. Ganger,,1974678.0,Phillip B. Gibbons,145929920.0,O. Mutlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729024d584d5833683d28ef416959b679891f393,https://www.semanticscholar.org/paper/729024d584d5833683d28ef416959b679891f393,Locally Defined Principal Curves and Surfaces,"Principal curves are defined as self-consistent smooth curves passing through the middle of the data, and they have been used in many applications of machine learning as a generalization, dimensionality reduction and a feature extraction tool. We redefine principal curves and surfaces in terms of the gradient and the Hessian of the probability density estimate. This provides a geometric understanding of the principal curves and surfaces, as well as a unifying view for clustering, principal curve fitting and manifold learning by regarding those as principal manifolds of different intrinsic dimensionalities. The theory does not impose any particular density estimation method can be used with any density estimator that gives continuous first and second derivatives. Therefore, we first present our principal curve/surface definition without assuming any particular density estimation method. Afterwards, we develop practical algorithms for the commonly used kernel density estimation (KDE) and Gaussian mixture models (GMM). Results of these algorithms are presented in notional data sets as well as real applications with comparisons to other approaches in the principal curve literature. All in all, we present a novel theoretical understanding of principal curves and surfaces, practical algorithms as general purpose machine learning tools, and applications of these algorithms to several practical problems.",2011,149,199,44,False,Computer Science,2730288,U. Ozertem,1774876.0,Deniz Erdoğmuş,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91aafea90a542684183c2c06c99eac082e6deaf8,https://www.semanticscholar.org/paper/91aafea90a542684183c2c06c99eac082e6deaf8,FSVM-CIL: Fuzzy Support Vector Machines for Class Imbalance Learning,"Support vector machines (SVMs) is a popular machine learning technique, which works effectively with balanced datasets. However, when it comes to imbalanced datasets, SVMs produce suboptimal classification models. On the other hand, the SVM algorithm is sensitive to outliers and noise present in the datasets. Therefore, although the existing class imbalance learning (CIL) methods can make SVMs less sensitive to class imbalance, they can still suffer from the problem of outliers and noise. Fuzzy SVMs (FSVMs) is a variant of the SVM algorithm, which has been proposed to handle the problem of outliers and noise. In FSVMs, training examples are assigned different fuzzy-membership values based on their importance, and these membership values are incorporated into the SVM learning algorithm to make it less sensitive to outliers and noise. However, like the normal SVM algorithm, FSVMs can also suffer from the problem of class imbalance. In this paper, we present a method to improve FSVMs for CIL (called FSVM-CIL), which can be used to handle the class imbalance problem in the presence of outliers and noise. We thoroughly evaluated the proposed FSVM-CIL method on ten real-world imbalanced datasets and compared its performance with five existing CIL methods, which are available for normal SVM training. Based on the overall results, we can conclude that the proposed FSVM-CIL method is a very effective method for CIL, especially in the presence of outliers and noise in datasets.",2010,67,336,27,False,Computer Science,3214396,Rukshan Batuwita,145940006.0,V. Palade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c581fe2f0054a4061dbd61eda65cb4b541dfa85,https://www.semanticscholar.org/paper/8c581fe2f0054a4061dbd61eda65cb4b541dfa85,Machine learning based interatomic potential for amorphous carbon,"We introduce a Gaussian approximation potential (GAP) for atomistic simulations of liquid and amorphous elemental carbon. Based on a machine learning representation of the density-functional theory (DFT) potential-energy surface, such interatomic potentials enable materials simulations with close-to DFT accuracy but at much lower computational cost. We first determine the maximum accuracy that any finite-range potential can achieve in carbon structures; then, using a hierarchical set of two-, three-, and many-body structural descriptors, we construct a GAP model that can indeed reach the target accuracy. The potential yields accurate energetic and structural properties over a wide range of densities; it also correctly captures the structure of the liquid phases, at variance with a state-of-the-art empirical potential. Exemplary applications of the GAP model to surfaces of “diamondlike” tetrahedral amorphous carbon ($\textit{ta}$-C) are presented, including an estimate of the amorphous material’s surface energy and simulations of high-temperature surface reconstructions (“graphitization”). The presented interatomic potential appears to be promising for realistic and accurate simulations of nanoscale amorphous carbon structures.",2016,5,321,11,True,Physics,2432235,Volker L. Deringer,2559761.0,Gábor Csányi,,,,,,,Materials Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea7685f5ee65c4c152478111b5bfcb23a446d358,https://www.semanticscholar.org/paper/ea7685f5ee65c4c152478111b5bfcb23a446d358,A study on several Machine-learning methods for classification of Malignant and benign clustered microcalcifications,"In this paper, we investigate several state-of-the-art machine-learning methods for automated classification of clustered microcalcifications (MCs). The classifier is part of a computer-aided diagnosis (CADx) scheme that is aimed to assisting radiologists in making more accurate diagnoses of breast cancer on mammograms. The methods we considered were: support vector machine (SVM), kernel Fisher discriminant (KFD), relevance vector machine (RVM), and committee machines (ensemble averaging and AdaBoost), of which most have been developed recently in statistical learning theory. We formulated differentiation of malignant from benign MCs as a supervised learning problem, and applied these learning methods to develop the classification algorithm. As input, these methods used image features automatically extracted from clustered MCs. We tested these methods using a database of 697 clinical mammograms from 386 cases, which included a wide spectrum of difficult-to-classify cases. We analyzed the distribution of the cases in this database using the multidimensional scaling technique, which reveals that in the feature space the malignant cases are not trivially separable from the benign ones. We used receiver operating characteristic (ROC) analysis to evaluate and to compare classification performance by the different methods. In addition, we also investigated how to combine information from multiple-view mammograms of the same case so that the best decision can be made by a classifier. In our experiments, the kernel-based methods (i.e., SVM, KFD, and RVM) yielded the best performance (A/sub z/=0.85, SVM), significantly outperforming a well-established, clinically-proven CADx approach that is based on neural network (A/sub z/=0.80).",2005,41,311,6,False,Computer Science,1774452,Liyang Wei,46286398.0,Yongyi Yang,1781483.0,R. Nishikawa,1955240.0,Yulei Jiang,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0276aecb97ffa1f7f279e2768abb3484933eacfb,https://www.semanticscholar.org/paper/0276aecb97ffa1f7f279e2768abb3484933eacfb,From Machine Learning to Explainable AI,"The success of statistical machine learning (ML) methods made the field of Artificial Intelligence (AI) so popular again, after the last AI winter. Meanwhile deep learning approaches even exceed human performance in particular tasks. However, such approaches have some disadvantages besides of needing big quality data, much computational power and engineering effort; those approaches are becoming increasingly opaque, and even if we understand the underlying mathematical principles of such models they still lack explicit declarative knowledge. For example, words are mapped to high-dimensional vectors, making them unintelligible to humans. What we need in the future are context-adaptive procedures, i.e. systems that construct contextual explanatory models for classes of real-world phenomena. This is the goal of explainable AI, which is not a new field; rather, the problem of explainability is as old as AI itself. While rule-based approaches of early AI were comprehensible “glass-box” approaches at least in narrow domains, their weakness was in dealing with uncertainties of the real world. Maybe one step further is in linking probabilistic learning methods with large knowledge representations (ontologies) and logical approaches, thus making results re-traceable, explainable and comprehensible on demand.",2018,102,165,4,False,Computer Science,1749801,Andreas Holzinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e72fdc7471e78adec50a6b41792254ce966ce70f,https://www.semanticscholar.org/paper/e72fdc7471e78adec50a6b41792254ce966ce70f,Learning to detect malicious executables in the wild,"In this paper, we describe the development of a fielded application for detecting malicious executables in the wild. We gathered 1971 benign and 1651 malicious executables and encoded each as a training example using n-grams of byte codes as features. Such processing resulted in more than 255 million distinct n-grams. After selecting the most relevant n-grams for prediction, we evaluated a variety of inductive methods, including naive Bayes, decision trees, support vector machines, and boosting. Ultimately, boosted decision trees outperformed other methods with an area under the roc curve of 0.996. Results also suggest that our methodology will scale to larger collections of executables. To the best of our knowledge, ours is the only fielded application for this task developed using techniques from machine learning and data mining.",2004,51,494,39,False,Computer Science,145116464,J. Z. Kolter,1715421.0,M. Maloof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303e907c49aa59338abb9be7a079faf7ae66c890,https://www.semanticscholar.org/paper/303e907c49aa59338abb9be7a079faf7ae66c890,Intelligent Machines?,"Computer science  Parallel programming  Distributed systems*  Advanced algorithms** Cognitive science and machine learning  Neural networks/Deep learning*  Machine learning/ Pattern recognition  Neuroscience: Learning, Memory and cognition  Causal inference* Control and Signal processing  Robotic control 1  Dynamical systems  Adaptive filters  Computer vision/Image processing Mathematics  Convex optimization (Graduate)/Numerical optimization  Random process  Estimation and detection theory  Fuzzy logics",2009,0,75,8,False,,2059305323,H. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
