paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,fieldsOfStudy/1,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name
46d19644912b36942c5193d3e239849281dd0319,https://www.semanticscholar.org/paper/46d19644912b36942c5193d3e239849281dd0319,Exponential Machines,"Modeling interactions between features improves the performance of machine learning solutions in many domains (e.g. recommender systems or sentiment analysis). In this paper, we introduce Exponential Machines (ExM), a predictor that models all interactions of every order. The key idea is to represent an exponentially large tensor of parameters in a factorized format called Tensor Train (TT). The Tensor Train format regularizes the model and lets you control the number of underlying parameters. To train the model, we develop a stochastic Riemannian optimization procedure, which allows us to fit tensors with 2^160 entries. We show that the model achieves state-of-the-art performance on synthetic data with high-order interactions and that it works on par with high-order factorization machines on a recommender system dataset MovieLens 100K.",2017,35,76,6,False,Computer Science,2050212830,Alexander Novikov,103810919.0,Mikhail Trofimov,1738205.0,I. Oseledets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94358f789c1d7fa01127c4b2f06b20cd7a453ff8,https://www.semanticscholar.org/paper/94358f789c1d7fa01127c4b2f06b20cd7a453ff8,Learning to Evade Static PE Machine Learning Malware Models via Reinforcement Learning,"Machine learning is a popular approach to signatureless malware detection because it can generalize to never-before-seen malware families and polymorphic strains. This has resulted in its practical use for either primary detection engines or for supplementary heuristic detection by anti-malware vendors. Recent work in adversarial machine learning has shown that deep learning models are susceptible to gradient-based attacks, whereas non-differentiable models that report a score can be attacked by genetic algorithms that aim to systematically reduce the score. We propose a more general framework based on reinforcement learning (RL) for attacking static portable executable (PE) anti-malware engines. The general framework does not require a differentiable model nor does it require the engine to produce a score. Instead, an RL agent is equipped with a set of functionality-preserving operations that it may perform on the PE file. Through a series of games played against the anti-malware engine, it learns which sequences of operations are likely to result in evading the detector for any given malware sample. This enables completely black-box attacks against static PE anti-malware, and produces functional evasive malware samples as a direct result. We show in experiments that our method can attack a gradient-boosted machine learning model with evasion rates that are substantial and appear to be strongly dependent on the dataset. We demonstrate that attacks against this model appear to also evade components of publicly hosted antivirus engines. Adversarial training results are also presented: by retraining the model on evasive ransomware samples, a subsequent attack is 33% less effective. However, there are overfitting dangers when adversarial training, which we note. We release code to allow researchers to reproduce and improve this approach.",2018,37,131,14,False,Computer Science,2639880,H. Anderson,35665260.0,Anant Kharkar,7888676.0,Bobby Filar,,145685504.0,David Evans,153379407.0,P. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b7c02e4f07477a5ae2d1aa52db8ac6ddb55f53c,https://www.semanticscholar.org/paper/1b7c02e4f07477a5ae2d1aa52db8ac6ddb55f53c,Using Emoticons to Reduce Dependency in Machine Learning Techniques for Sentiment Classification,"Sentiment Classification seeks to identify a piece of text according to its author's general feeling toward their subject, be it positive or negative. Traditional machine learning techniques have been applied to this problem with reasonable success, but they have been shown to work well only when there is a good match between the training and test data with respect to topic. This paper demonstrates that match with respect to domain and time is also important, and presents preliminary experiments with training data labeled with emoticons, which has the potential of being independent of domain, topic and time.",2005,9,629,31,True,Computer Science,39784208,J. Read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a95197e15fa99f55cd0cb2ee14d2f02699a919,https://www.semanticscholar.org/paper/c1a95197e15fa99f55cd0cb2ee14d2f02699a919,Balancing Training Data for Automated Annotation of Keywords: a Case Study,"There has been an increasing interest in tools for automating the annotation of databases. Machine learning techniques are promising candidates to help curators to, at least, guide the process of annotation which is mostly done manually. Following previous works on automated annotation using symbolic machine learning techniques, the present work deals with a common problem in machine learning: that classes usually have skewed class prior probabilities, i.e., there is a large number of examples of one class compared with just few examples of the other class. This happens due to the fact that a large number of proteins is not annotated for every feature. Thus, we analyze and employ some techniques aiming at balancing the training data. Our experiments show that the classifiers induced from balanced data sampled with our method are more accurate than those induced from the original data.",2003,17,184,30,False,Computer Science,145666101,Gustavo E. A. P. A. Batista,1707374.0,A. Bazzan,1737677.0,M. C. Monard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56bbb80a6b7d40038e6ddc3cfda09509147cbc68,https://www.semanticscholar.org/paper/56bbb80a6b7d40038e6ddc3cfda09509147cbc68,An improved cluster labeling method for support vector clustering,The support vector clustering (SVC) algorithm is a recently emerged unsupervised learning method inspired by support vector machines. One key step involved in the SVC algorithm is the cluster assignment of each data point. A new cluster labeling method for SVC is developed based on some invariant topological properties of a trained kernel radius function. Benchmark results show that the proposed method outperforms previously reported labeling techniques.,2005,11,267,17,False,Computer Science,2108480175,Jaewook Lee,48893531.0,Daewon Lee,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828d61fd204bebf70a506ecc0720e4287bec4fd0,https://www.semanticscholar.org/paper/828d61fd204bebf70a506ecc0720e4287bec4fd0,Prediction of Heart Disease Using Machine Learning,"with the rampant increase in the heart stroke rates at juvenile ages, we need to put a system in place to be able to detect the symptoms of a heart stroke at an early stage and thus prevent it. It is impractical for a common man to frequently undergo costly tests like the ECG and thus there needs to be a system in place which is handy and at the same time reliable, in predicting the chances of a heart disease. Thus we propose to develop an application which can predict the vulnerability of a heart disease given basic symptoms like age, sex, pulse rate etc. The machine learning algorithm neural networks has proven to be the most accurate and reliable algorithm and hence used in the proposed system.",2018,5,122,4,False,Computer Science,19260977,A. Gavhane,19307299.0,Gouthami Kokkula,32222567.0,Isha Pandya,,51441416.0,P. K. Devadkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b09809b79a7b053391bdd414d4233132747f6ec,https://www.semanticscholar.org/paper/1b09809b79a7b053391bdd414d4233132747f6ec,Effective End-User Interaction with Machine Learning,"
 
 End-user interactive machine learning is a promising tool for enhancing human productivity and capabilities with large unstructured data sets. Recent work has shown that we can create end-user interactive machine learning systems for specific applications. However, we still lack a generalized understanding of how to design effective end-user interaction with interactive machine learning systems. This work presents three explorations in designing for effective end-user interaction with machine learning in CueFlik, a system developed to support Web image search. These explorations demonstrate that interactions designed to balance the needs of end-users and machine learning algorithms can significantly improve the effectiveness of end-user interactive machine learning.
 
",2011,9,59,3,True,Computer Science,1719124,Saleema Amershi,145504534.0,J. Fogarty,2189118.0,Ashish Kapoor,,1719056.0,Desney S. Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e84dd37e9898d9655b55d99678da12eeda06615,https://www.semanticscholar.org/paper/4e84dd37e9898d9655b55d99678da12eeda06615,Map-reduce-merge: simplified relational data processing on large clusters,"Map-Reduce is a programming model that enables easy development of scalable parallel applications to process a vast amount of data on large clusters of commodity machines. Through a simple interface with two functions, map and reduce, this model facilitates parallel implementation of many real-world tasks such as data processing jobs for search engines and machine learning.
 However,this model does not directly support processing multiple related heterogeneous datasets. While processing relational data is a common need, this limitation causes difficulties and/or inefficiency when Map-Reduce is applied on relational operations like joins.
 We improve Map-Reduce into a new model called Map-Reduce-Merge. It adds to Map-Reduce a Merge phase that can efficiently merge data already partitioned and sorted (or hashed) by map and reduce modules. We also demonstrate that this new model can express relational algebra operators as well as implement several join algorithms.",2007,17,868,36,False,Computer Science,2124616415,Hung-chih Yang,1678670.0,A. Dasdan,34753868.0,R. Hsiao,,1694803.0,D. S. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a44b5cfc5223e88977667b07e68ce3371f50033d,https://www.semanticscholar.org/paper/a44b5cfc5223e88977667b07e68ce3371f50033d,Machine Learning in Orthopedics: A Literature Review,"In this paper we present the findings of a systematic literature review covering the articles published in the last two decades in which the authors described the application of a machine learning technique and method to an orthopedic problem or purpose. By searching both in the Scopus and Medline databases, we retrieved, screened and analyzed the content of 70 journal articles, and coded these resources following an iterative method within a Grounded Theory approach. We report the survey findings by outlining the articles' content in terms of the main machine learning techniques mentioned therein, the orthopedic application domains, the source data and the quality of their predictive performance.",2018,118,112,1,True,Computer Science,3037324,F. Cabitza,1756869.0,A. Locoro,145244821.0,G. Banfi,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823e9af68ff51fd0d4cc4db596f4aa112ed6bf9c,https://www.semanticscholar.org/paper/823e9af68ff51fd0d4cc4db596f4aa112ed6bf9c,Machine Learning: Neural Networks,"This post is a continuation of the Machine Learning series, which began with the basics and might eventually have more articles. This post assumes an understanding of gradient descent and basic idea of supervised learning, so if those aren’t completely clear, read the previous post as well! In the last post, I talked about machine learning, supervised learning algorithms, and explained how you could use data to create a linear model and learn the parameters of this model via gradient descent. It turns out that we can do the exact same thing with more complex models, which can let us represent much more complex relationships and use highly non-linear and irregular data. One such model is the feed-forward neural network. (There are other types of neural networks, but the feed-forward neural network is the simplest one, so it’s what we’ll be looking at.)",1994,0,66,3,False,Computer Science,1750050,H. Adeli,1752340.0,S. Hung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8563b0765bcc0b3ae02298d3722bff10bbb15cdb,https://www.semanticscholar.org/paper/8563b0765bcc0b3ae02298d3722bff10bbb15cdb,Detecting P2P botnets through network behavior analysis and machine learning,"Botnets have become one of the major threats on the Internet for serving as a vector for carrying attacks against organizations and committing cybercrimes. They are used to generate spam, carry out DDOS attacks and click-fraud, and steal sensitive information. In this paper, we propose a new approach for characterizing and detecting botnets using network traffic behaviors. Our approach focuses on detecting the bots before they launch their attack. We focus in this paper on detecting P2P bots, which represent the newest and most challenging types of botnets currently available. We study the ability of five different commonly used machine learning techniques to meet online botnet detection requirements, namely adaptability, novelty detection, and early detection. The results of our experimental evaluation based on existing datasets show that it is possible to detect effectively botnets during the botnet Command-and- Control (C&C) phase and before they launch their attacks using traffic behaviors only. However, none of the studied techniques can address all the above requirements at once.",2011,18,244,32,False,Computer Science,12906109,Sherif Saad,143812950.0,I. Traoré,1698268.0,A. Ghorbani,,36733654.0,B. Sayed,2110819522.0,David Zhao,2153424526.0,Wei Lu,2064761645.0,J. Felix,49184511.0,Payman Hakimian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a5e6ce558edaec2078c3d5a65327fc7aecc3507,https://www.semanticscholar.org/paper/6a5e6ce558edaec2078c3d5a65327fc7aecc3507,OpenNMT: Neural Machine Translation Toolkit,"OpenNMT is an open-source toolkit for neural machine translation (NMT). The system prioritizes efficiency, modularity, and extensibility with the goal of supporting NMT research into model architectures, feature representations, and source modalities, while maintaining competitive performance and reasonable training requirements. The toolkit consists of modeling and translation support, as well as detailed pedagogical documentation about the underlying techniques. OpenNMT has been used in several production MT systems, modified for numerous research papers, and is implemented across several deep learning frameworks.",2018,36,89,9,False,Computer Science,39861444,Guillaume Klein,38367242.0,Yoon Kim,2505751.0,Yuntian Deng,,94051097.0,Vincent Nguyen,3053934.0,Jean Senellart,2531268.0,Alexander M. Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c6c0d39d377a465834ed608ae23f48a79ab8eac,https://www.semanticscholar.org/paper/1c6c0d39d377a465834ed608ae23f48a79ab8eac,A Very Brief Introduction to Machine Learning With Applications to Communication Systems,"Given the unprecedented availability of data and computing resources, there is widespread renewed interest in applying data-driven machine learning methods to problems for which the development of conventional engineering solutions is challenged by modeling or algorithmic deficiencies. This tutorial-style paper starts by addressing the questions of why and when such techniques can be useful. It then provides a high-level introduction to the basics of supervised and unsupervised learning. For both supervised and unsupervised learning, exemplifying applications to communication networks are discussed by distinguishing tasks carried out at the edge and at the cloud segments of the network at different layers of the protocol stack, with an emphasis on the physical layer.",2018,82,285,16,True,Computer Science,1705869,O. Simeone,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
