paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name
2a124978220b2214929d6e6c6cee0a4598d8f3d1,https://www.semanticscholar.org/paper/2a124978220b2214929d6e6c6cee0a4598d8f3d1,Learning in Implicit Generative Models,"Generative adversarial networks (GANs) provide an algorithmic framework for constructing generative models with several appealing properties: they do not require a likelihood function to be specified, only a generating procedure; they provide samples that are sharp and compelling; and they allow us to harness our knowledge of building highly accurate neural network classifiers. Here, we develop our understanding of GANs with the aim of forming a rich view of this growing area of machine learning---to build connections to the diverse set of statistical thinking on this topic, of which much can be gained by a mutual exchange of ideas. We frame GANs within the wider landscape of algorithms for learning in implicit generative models--models that only specify a stochastic procedure with which to generate data--and relate these ideas to modelling problems in related fields, such as econometrics and approximate Bayesian computation. We develop likelihood-free inference methods and highlight hypothesis testing as a principle for learning in implicit generative models, using which we are able to derive the objective function used by GANs, and many other related objectives. The testing viewpoint directs our focus to the general problem of density ratio estimation. There are four approaches for density ratio estimation, one of which is a solution using classifiers to distinguish real from generated data. Other approaches such as divergence minimisation and moment matching have also been explored in the GAN literature, and we synthesise these views to form an understanding in terms of the relationships between them and the wider literature, highlighting avenues for future exploration and cross-pollination.",2016,59,327,13,False,Mathematics,14594344,S. Mohamed,40627523.0,Balaji Lakshminarayanan,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d302b0aad742a4242f929926ebcd57a530143410,https://www.semanticscholar.org/paper/d302b0aad742a4242f929926ebcd57a530143410,Modern Machine Learning Techniques and Their Applications in Cartoon Animation Research,"The integration of machine learning techniques and cartoon animation research is fast becoming a hot topic. This book helps readers learn the latest machine learning techniques, including patch alignment framework; spectral clustering, graph cuts, and convex relaxation; ensemble manifold learning; multiple kernel learning; multiview subspace learning; and multiview distance metric learning. It then presents the applications of these modern machine learning techniques in cartoon animation research. With these techniques, users can efficiently utilize the cartoon materials to generate animations in areas such as virtual reality, video games, animation films, and sport simulations",2013,0,35,0,False,Computer Science,2117883981,Jun Yu,143719920.0,D. Tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d9ab5822fce4d1eca85f9e816242dc632d88f4,https://www.semanticscholar.org/paper/76d9ab5822fce4d1eca85f9e816242dc632d88f4,Real-Time Machine Learning: The Missing Pieces,"Machine learning applications are increasingly deployed not only to serve predictions using static models, but also as tightly-integrated components of feedback loops involving dynamic, real-time decision making. These applications pose a new set of requirements, none of which are difficult to achieve in isolation, but the combination of which creates a challenge for existing distributed execution frameworks: computation with millisecond latency at high throughput, adaptive construction of arbitrary task graphs, and execution of heterogeneous kernels over diverse sets of resources. We assert that a new distributed execution framework is needed for such ML applications and propose a candidate approach with a proof-of-concept architecture that achieves a 63x performance improvement over a state-of-the-art execution framework for a representative application.",2017,22,52,4,False,Computer Science,34994156,Robert Nishihara,29912342.0,Philipp Moritz,2117867.0,Stephanie Wang,144312193.0,Alexey Tumanov,2058356165.0,William Paul,1389954462.0,Johann Schleier-Smith,,3393220.0,Richard Liaw,1694621.0,Michael I. Jordan,144467753.0,I. Stoica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fdc9264cf59d2736071791c6afce162c2cd743b,https://www.semanticscholar.org/paper/7fdc9264cf59d2736071791c6afce162c2cd743b,Book Review: Building online learning communities: Effective strategies for the virtual classroom,"List of Exhibits. Preface to the Second Edition. Acknowledgments. The Authors. PART ONE: The Learning Community in Online Learning. One: When Teaching and Learning Leave the Classroom. Online Issues and Concerns. Students Online. Making the Transition and Establishing Presence. The Search for Knowledge and Meaning in the Online Classroom. Putting the Pieces Together. New Approaches, New Skills. Implications. Two: Recontextualizing Community. The Importance of Community. Community Online. The Element of Social Presence. Coalescence and Belonging Online. Recontextualizing Community. Community in the Virtual Classroom. Participation and Desired Outcomes in the Online Classroom. Three: The Human Side of Online Learning. The Need for Human Contact. Connectedness and Coalescence. Shared Responsibility, Rules, and Norms. Roles and Participation. Shadow Issues: The Issues We Simply Don't Want to Face. Other Psychological Issues. Ritual as the Psychological Expression of Community. Spiritual Issues. Culture and Language Issues. Vulnerability, Ethics, and Privacy. Final Thoughts. Four: Practical Considerations in Online Learning. About Time. Group Size. Cost and Other Administrative Issues. Online Security. Five: Managing the Relationship to Technology. The Relationship of Person to Machine. Technology as a Facilitative Tool. Excuse Us, We Are Now Experiencing Technical Difficulties. Six: Moving Teaching and Learning Online. Effective Teaching and Learning in the Online Classroom. Roles and Functions of the Instructor in the Online Classroom. The Role of the Learner in the Learning Process. The Hybrid Course and Online Community. Moving to Specifics. PART TWO: TEACHING AND LEARNING IN THE VIRTUAL LEARNING COMMUNITY. Seven: Building Foundations. Creating an Effective Course Design. Constructing the Online Course Site. If You Build It, Will They Come? Final Thoughts. Guiding Questions to Assist in Building an Effective Course Syllabus. Evaluating an Effective Online Course. Eight: Promoting Collaborative Learning. Formulating a Shared Goal for Learning. Problems, Interests, and Experiences as Springboards for Learning. Dialogue as Inquiry. Encouraging Expansive Questioning. Sharing Responsibility for Facilitation. Promoting Feedback. Intergroup and Other Forms of Collaboration. Final Thoughts. Guiding Questions to Promote Collaborative Learning. Nine: Transformative Learning. The Process of Transformative Learning in the Online Classroom. Learning About Learning Through the Use of Technology. Creating Opportunities to Encourage Reflection on the Differences. Learning About Technology by Using It. Encouraging Questions and Comments About the Technology. Self-Reflection. Final Thoughts: We Are the Experts When It Comes to Our Own Learning. Guiding Questions to Promote Transformative Learning. Ten: Student Assessment and Course Evaluation. Assessment and Evaluation Basics. Student Performance. Course Evaluation. Program Evaluation. Final Thoughts. Questions to Consider in Student, Course, and Program Evaluation. Eleven: Lessons Learned and a Look Ahead. The Six Essential Elements. The Essence of Online Learning: Community. Unresolved Issues and Unanswered Questions. Lessons Learned and a Look to the Future. Extending Community Beyond the Classroom. Implications for Instructor Training. APPENDIX A: Examples of Course Syllabi. APPENDIX B: Glossary of Terms Used in Online Learning. APPENDIX C: Internet Resources for Distance Education. References. Index.",2007,0,531,58,False,Computer Science,2233115,R. Palloff,144073756.0,K. Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c40e6439fd283cf960cb9a753a018adc7ab0ad5,https://www.semanticscholar.org/paper/2c40e6439fd283cf960cb9a753a018adc7ab0ad5,Data Mining and Statistics for Decision Making,"Data mining is the process of automatically searching large volumes of data for models and patterns using computational techniques from statistics, machine learning and information theory; it is the ideal tool for such an extraction of knowledge. Data mining is usually associated with a business or an organization's need to identify trends and profiles, allowing, for example, retailers to discover patterns on which to base marketing objectives. This book looks at both classical and recent techniques of data mining, such as clustering, discriminant analysis, logistic regression, generalized linear models, regularized regression, PLS regression, decision trees, neural networks, support vector machines, Vapnik theory, naive Bayesian classifier, ensemble learning and detection of association rules. They are discussed along with illustrative examples throughout the book to explain the theory of these methods, as well as their strengths and limitations. Key Features: * Presents a comprehensive introduction to all techniques used in data mining and statistical learning, from classical to latest techniques. * Starts from basic principles up to advanced concepts. * Includes many step-by-step examples with the main software (R, SAS, IBM SPSS) as well as a thorough discussion and comparison of those software. * Gives practical tips for data mining implementation to solve real world problems. * Looks at a range of tools and applications, such as association rules, web mining and text mining, with a special focus on credit scoring. * Supported by an accompanying website hosting datasets and user analysis. Statisticians and business intelligence analysts, students as well as computer science, biology, marketing and financial risk professionals in both commercial and government organizations across all business and industry sectors will benefit from this book.",2011,0,324,28,False,Computer Science,69329748,Stphane Tuffry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dc2ab5d60dcc2e5a2e0655e5ddcc6b124f03f11,https://www.semanticscholar.org/paper/4dc2ab5d60dcc2e5a2e0655e5ddcc6b124f03f11,Staleness-Aware Async-SGD for Distributed Deep Learning,"Deep neural networks have been shown to achieve state-of-the-art performance in several machine learning tasks. Stochastic Gradient Descent (SGD) is the preferred optimization algorithm for training these networks and asynchronous SGD (ASGD) has been widely adopted for accelerating the training of large-scale deep networks in a distributed computing environment. However, in practice it is quite challenging to tune the training hyperparameters (such as learning rate) when using ASGD so as achieve convergence and linear speedup, since the stability of the optimization algorithm is strongly influenced by the asynchronous nature of parameter updates. In this paper, we propose a variant of the ASGD algorithm in which the learning rate is modulated according to the gradient staleness and provide theoretical guarantees for convergence of this algorithm. Experimental verification is performed on commonly-used image classification benchmarks: CIFAR10 and Imagenet to demonstrate the superior effectiveness of the proposed approach, compared to SSGD (Synchronous SGD) and the conventional ASGD algorithm.",2015,31,210,34,False,Computer Science,31765881,Wei Zhang,2116011472.0,Suyog Gupta,2922996.0,Xiangru Lian,40478933.0,Ji Liu,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402f850dff86fb601d34b2841e6083ac0f928edd,https://www.semanticscholar.org/paper/402f850dff86fb601d34b2841e6083ac0f928edd,SCNN: An accelerator for compressed-sparse convolutional neural networks,"Convolutional Neural Networks (CNNs) have emerged as a fundamental technology for machine learning. High performance and extreme energy efficiency are critical for deployments of CNNs, especially in mobile platforms such as autonomous vehicles, cameras, and electronic personal assistants. This paper introduces the Sparse CNN (SCNN) accelerator architecture, which improves performance and energy efficiency by exploiting the zero-valued weights that stem from network pruning during training and zero-valued activations that arise from the common ReLU operator. Specifically, SCNN employs a novel dataflow that enables maintaining the sparse weights and activations in a compressed encoding, which eliminates unnecessary data transfers and reduces storage requirements. Furthermore, the SCNN dataflow facilitates efficient delivery of those weights and activations to a multiplier array, where they are extensively reused; product accumulation is performed in a novel accumulator array. On contemporary neural networks, SCNN can improve both performance and energy by a factor of 2.7× and 2.3×, respectively, over a comparably provisioned dense CNN accelerator.",2017,32,794,119,False,Computer Science,1790421,A. Parashar,1998820.0,Minsoo Rhu,3374545.0,Anurag Mukkara,2274681.0,A. Puglielli,3172075.0,Rangharajan Venkatesan,2125244.0,Brucek Khailany,,1775477.0,J. Emer,1715863.0,S. Keckler,80724002.0,W. Dally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56425ec56586dcfd2694ab83643e9e76f314e91,https://www.semanticscholar.org/paper/f56425ec56586dcfd2694ab83643e9e76f314e91,50 Years of Data Science,"ABSTRACT More than 50 years ago, John Tukey called for a reformation of academic statistics. In “The Future of Data Analysis,” he pointed to the existence of an as-yet unrecognized science, whose subject of interest was learning from data, or “data analysis.” Ten to 20 years ago, John Chambers, Jeff Wu, Bill Cleveland, and Leo Breiman independently once again urged academic statistics to expand its boundaries beyond the classical domain of theoretical statistics; Chambers called for more emphasis on data preparation and presentation rather than statistical modeling; and Breiman called for emphasis on prediction rather than inference. Cleveland and Wu even suggested the catchy name “data science” for this envisioned field. A recent and growing phenomenon has been the emergence of “data science” programs at major universities, including UC Berkeley, NYU, MIT, and most prominently, the University of Michigan, which in September 2015 announced a $100M “Data Science Initiative” that aims to hire 35 new faculty. Teaching in these new programs has significant overlap in curricular subject matter with traditional statistics courses; yet many academic statisticians perceive the new programs as “cultural appropriation.” This article reviews some ingredients of the current “data science moment,” including recent commentary about data science in the popular media, and about how/whether data science is really different from statistics. The now-contemplated field of data science amounts to a superset of the fields of statistics and machine learning, which adds some technology for “scaling up” to “big data.” This chosen superset is motivated by commercial rather than intellectual developments. Choosing in this way is likely to miss out on the really important intellectual event of the next 50 years. Because all of science itself will soon become data that can be mined, the imminent revolution in data science is not about mere “scaling up,” but instead the emergence of scientific studies of data analysis science-wide. In the future, we will be able to predict how a proposal to change data analysis workflows would impact the validity of data analysis across all of science, even predicting the impacts field-by-field. Drawing on work by Tukey, Cleveland, Chambers, and Breiman, I present a vision of data science based on the activities of people who are “learning from data,” and I describe an academic field dedicated to improving that activity in an evidence-based manner. This new field is a better academic enlargement of statistics and machine learning than today’s data science initiatives, while being able to accommodate the same short-term goals. Based on a presentation at the Tukey Centennial Workshop, Princeton, NJ, September 18, 2015.",2017,78,462,36,True,Engineering,1709392,D. Donoho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cdd742261c9f07887354622f79ade8226d625c7,https://www.semanticscholar.org/paper/9cdd742261c9f07887354622f79ade8226d625c7,DeepEar: robust smartphone audio sensing in unconstrained acoustic environments using deep learning,"Microphones are remarkably powerful sensors of human behavior and context. However, audio sensing is highly susceptible to wild fluctuations in accuracy when used in diverse acoustic environments (such as, bedrooms, vehicles, or cafes), that users encounter on a daily basis. Towards addressing this challenge, we turn to the field of deep learning; an area of machine learning that has radically changed related audio modeling domains like speech recognition. In this paper, we present DeepEar -- the first mobile audio sensing framework built from coupled Deep Neural Networks (DNNs) that simultaneously perform common audio sensing tasks. We train DeepEar with a large-scale dataset including unlabeled data from 168 place visits. The resulting learned model, involving 2.3M parameters, enables DeepEar to significantly increase inference robustness to background noise beyond conventional approaches present in mobile devices. Finally, we show DeepEar is feasible for smartphones by building a cloud-free DSP-based prototype that runs continuously, using only 6% of the smartphone's battery daily.",2015,83,318,15,False,Computer Science,144948031,N. Lane,1737522.0,Petko Georgiev,1994899.0,Lorena Qendro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3de2985843fa0387554cb120333848140939eee,https://www.semanticscholar.org/paper/c3de2985843fa0387554cb120333848140939eee,Integrating Plausibility Checks and Machine Learning for Misbehavior Detection in VANET,"The safety and efficiency of vehicular communications rely on the correctness of the data exchanged between vehicles. In this paper we address the issue of detecting and classifying location spoofing misbehavior using the VeReMi dataset. We propose a framework for a system that uses plausibility checks as a feature vector for machine learning models, used to detect and classify misbehavior. Using KNN and SVM, our results show we can improve the overall detection precision of the plausibility checks used in the feature vectors by over 20%, while maintaining a recall within 5%. We have also proven once a misbehavior has been detected it is possible to classify different types of known misbehavior's. Classifying the misbehavior types allows for more accurate and specific action steps to counteract the attacks, hence improving the ability to recover safety and security in the system.",2018,16,60,10,False,Computer Science,66904445,Steven So,32704690.0,Prinkle Sharma,1817032.0,J. Petit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c709e8f2d6c66e68003a0db22c60d35715293b9f,https://www.semanticscholar.org/paper/c709e8f2d6c66e68003a0db22c60d35715293b9f,Extending the search for new resonances with machine learning,"The oldest and most robust technique to search for new particles is to look for ``bumps'' in invariant mass spectra over smoothly falling backgrounds. We present a new extension of the bump hunt that naturally benefits from modern machine learning algorithms while remaining model agnostic. This approach is based on the classification without labels (CWoLa) method where the invariant mass is used to create two potentially mixed samples, one with little or no signal and one with a potential resonance. Additional features that are uncorrelated with the invariant mass can be used for training the classifier. Given the lack of new physics signals at the Large Hadron Collider (LHC), such model-agnostic approaches are critical for ensuring full coverage to fully exploit the rich datasets from the LHC experiments. In addition to illustrating how the new method works in simple test cases, we demonstrate the power of the extended bump hunt on a realistic all-hadronic resonance search in a channel that would not be covered with existing techniques.",2019,82,91,4,True,Physics,153639309,J. Collins,28203888.0,K. Howe,3085579.0,B. Nachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db4c0f527adc11923c97a05e947e21711572a97,https://www.semanticscholar.org/paper/5db4c0f527adc11923c97a05e947e21711572a97,Boosting Applied to Tagging and PP Attachment,Boosting is a machine learning algorithm that is not well known in computational linguistics. We apply it to part-of-speech tagging and prepositional phrase attachment. Performance is very encouraging. We also show how to improve data quality by using boosting to identify annotation errors.,1999,13,153,16,False,Computer Science,1882833,S. Abney,1716301.0,R. Schapire,1740765.0,Y. Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc01a1a27b3a2f154d2a8cc9032f6ea957c6723b,https://www.semanticscholar.org/paper/bc01a1a27b3a2f154d2a8cc9032f6ea957c6723b,"Harnessing the Expertise of 70, 000 Human Editors: Knowledge-Based Feature Generation for Text Categorization","Most existing methods for text categorization employ induction algorithms that use the words appearing in the training documents as features. While they perform well in many categorization tasks, these methods are inherently limited when faced with more complicated tasks where external knowledge is essential. Recently, there have been efforts to augment these basic features with external knowledge, including semi-supervised learning and transfer learning. In this work, we present a new framework for automatic acquisition of world knowledge and methods for incorporating it into the text categorization process. Our approach enhances machine learning algorithms with features generated from domain-specific and common-sense knowledge. This knowledge is represented by ontologies that contain hundreds of thousands of concepts, further enriched through controlled Web crawling. Prior to text categorization, a feature generator analyzes the documents and maps them onto appropriate ontology concepts that augment the bag of words used in simple supervised learning. Feature generation is accomplished through contextual analysis of document text, thus implicitly performing word sense disambiguation. Coupled with the ability to generalize concepts using the ontology, this approach addresses two significant problems in natural language processing---synonymy and polysemy. Categorizing documents with the aid of knowledge-based features leverages information that cannot be deduced from the training documents alone. We applied our methodology using the Open Directory Project, the largest existing Web directory built by over 70,000 human editors. Experimental results over a range of data sets confirm improved performance compared to the bag of words document representation.",2007,116,85,4,False,Computer Science,1718798,E. Gabrilovich,2309269.0,Shaul Markovitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d69ef2ecaae3151b1bda6b044aa9815645698be,https://www.semanticscholar.org/paper/0d69ef2ecaae3151b1bda6b044aa9815645698be,Applying Novel Resampling Strategies To Software Defect Prediction,"Due to the tremendous complexity and sophistication of software, improving software reliability is an enormously difficult task. We study the software defect prediction problem, which focuses on predicting which modules will experience a failure during operation. Numerous studies have applied machine learning to software defect prediction; however, skewness in defect-prediction datasets usually undermines the learning algorithms. The resulting classifiers will often never predict the faulty minority class. This problem is well known in machine learning and is often referred to as learning from unbalanced datasets. We examine stratification, a widely used technique for learning unbalanced data that has received little attention in software defect prediction. Our experiments are focused on the SMOTE technique, which is a method of over-sampling minority-class examples. Our goal is to determine if SMOTE can improve recognition of defect-prone modules, and at what cost. Our experiments demonstrate that after SMOTE resampling, we have a more balanced classification. We found an improvement of at least 23% in the average geometric mean classification accuracy on four benchmark datasets.",2007,30,126,4,False,Computer Science,2520605,L. Pelayo,144091556.0,S. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e57af824b3809505e57ce58bc42110908fdc10b6,https://www.semanticscholar.org/paper/e57af824b3809505e57ce58bc42110908fdc10b6,PSoL: a positive sample only learning algorithm for finding non-coding RNA genes,"MOTIVATION
Small non-coding RNA (ncRNA) genes play important regulatory roles in a variety of cellular processes. However, detection of ncRNA genes is a great challenge to both experimental and computational approaches. In this study, we describe a new approach called positive sample only learning (PSoL) to predict ncRNA genes in the Escherichia coli genome. Although PSoL is a machine learning method for classification, it requires no negative training data, which, in general, is hard to define properly and affects the performance of machine learning dramatically. In addition, using the support vector machine (SVM) as the core learning algorithm, PSoL can integrate many different kinds of information to improve the accuracy of prediction. Besides the application of PSoL for predicting ncRNAs, PSoL is applicable to many other bioinformatics problems as well.


RESULTS
The PSoL method is assessed by 5-fold cross-validation experiments which show that PSoL can achieve about 80% accuracy in recovery of known ncRNAs. We compared PSoL predictions with five previously published results. The PSoL method has the highest percentage of predictions overlapping with those from other methods.",2006,53,99,10,False,Medicine,2108870380,Chunlin Wang,1737469.0,C. Ding,2129789.0,R. Meraz,2490866.0,S. Holbrook,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8efe2e730344e9df401854981bf368019b4084af,https://www.semanticscholar.org/paper/8efe2e730344e9df401854981bf368019b4084af,Recognition of Electromyographic Signals Using Cascaded Kernel Learning Machine,"Electromyographic (EMG) signals recognition is a complex pattern recognition problem due to its property of large variations in signals and features. This paper proposes a novel EMG classifier called cascaded kernel learning machine (CKLM) to achieve the goal of high-accuracy EMG recognition. First, the EMG signals are acquired by three surface electrodes placed on three different muscles. Second, EMG features are extracted by autoregressive model (ARM) and EMG histogram. After the feature extraction, the CKLM is performed to classify the features. CKLM is composed of two different kinds of kernel learning machines: generalized discriminant analysis (GDA) algorithm and support vector machine (SVM). By using GDA, both the goals of the dimensionality reduction of input features and the selection of discriminating features, named kernel FisherEMG, can be reached. Then, SVM combined with one-against-one strategy is executed to classify the kernel FisherEMG. By cascading SVM with GDA, the input features will be nonlinearly mapped twice by radial-basis function (RBF). As a result, a linear optimal separating hyperplane can be found with the largest margin of separation between each pair of postures' classes in the implicit dot product feature space. In addition, we develop a digital signal processor (DSP)-based EMG classification system for the control of a multi-degrees-of-freedom prosthetic hand for the practical implementation. Based on the clinical experiments, the results show that the proposed CKLM is superior to other frequently used methods, such as k-nearest neighbor algorithm, multilayer neural network, and SVM. The best EMG recognition rate 93.54% is obtained by CKLM.",2007,33,104,8,False,Computer Science,47909860,Yi-Hung Liu,1734312.0,Han-Pang Huang,50985940.0,C.H. Weng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bc52fa1687bc8ef596a9b81d1b7c1d172a111e8,https://www.semanticscholar.org/paper/8bc52fa1687bc8ef596a9b81d1b7c1d172a111e8,Learning-based view synthesis for light field cameras,"With the introduction of consumer light field cameras, light field imaging has recently become widespread. However, there is an inherent trade-off between the angular and spatial resolution, and thus, these cameras often sparsely sample in either spatial or angular domain. In this paper, we use machine learning to mitigate this trade-off. Specifically, we propose a novel learning-based approach to synthesize new views from a sparse set of input views. We build upon existing view synthesis techniques and break down the process into disparity and color estimation components. We use two sequential convolutional neural networks to model these two components and train both networks simultaneously by minimizing the error between the synthesized and ground truth images. We show the performance of our approach using only four corner sub-aperture views from the light fields captured by the Lytro Illum camera. Experimental results show that our approach synthesizes high-quality images that are superior to the state-of-the-art techniques on a variety of challenging real-world scenes. We believe our method could potentially decrease the required angular resolution of consumer light field cameras, which allows their spatial resolution to increase.",2016,54,491,105,True,Computer Science,1717070,N. Kalantari,2155389841.0,Tingxian Wang,1752236.0,R. Ramamoorthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5271c79af7ea6806770c8febf441b55dcfd554,https://www.semanticscholar.org/paper/7f5271c79af7ea6806770c8febf441b55dcfd554,"Rethinking Drug Repositioning and Development with Artificial Intelligence, Machine Learning, and Omics.","Pharmaceutical industry and the art and science of drug development are sorely in need of novel transformative technologies in the current age of digital health and artificial intelligence (AI). Often described as game-changing technologies, AI and machine learning algorithms have slowly but surely begun to revolutionize pharmaceutical industry and drug development over the past 5 years. In this expert review, we describe the most frequently used machine learning algorithms in drug development pipelines and the -omics databases well poised to support machine learning and drug discovery. Subsequently, we analyze the emerging new computational approaches to drug discovery and the in silico pipelines for drug repositioning and the synergies among -omics system sciences, AI and machine learning. As with system sciences, AI and machine learning embody a system scale and Big Data driven vision for drug discovery and development. We conclude with a future outlook on the ways in which machine learning approaches can be implemented to buttress and expedite drug discovery and precision medicine. As AI and machine learning are rapidly entering pharmaceutical industry and the art and science of drug development, we need to critically examine the attendant prospects and challenges to benefit patients and public health.",2019,74,37,0,True,Medicine,1387833466,M. Koromina,1387833483.0,Maria-Theodora Pandi,2727213.0,G. Patrinos,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02ce9e37a3fd647d2ac1c7e5e1580240260e05d,https://www.semanticscholar.org/paper/d02ce9e37a3fd647d2ac1c7e5e1580240260e05d,Machine and deep learning for sport-specific movement recognition: a systematic review of model development and performance,"ABSTRACT Objective assessment of an athlete’s performance is of importance in elite sports to facilitate detailed analysis. The implementation of automated detection and recognition of sport-specific movements overcomes the limitations associated with manual performance analysis methods. The object of this study was to systematically review the literature on machine and deep learning for sport-specific movement recognition using inertial measurement unit (IMU) and, or computer vision data inputs. A search of multiple databases was undertaken. Included studies must have investigated a sport-specific movement and analysed via machine or deep learning methods for model development. A total of 52 studies met the inclusion and exclusion criteria. Data pre-processing, processing, model development and evaluation methods varied across the studies. Model development for movement recognition were predominantly undertaken using supervised classification approaches. A kernel form of the Support Vector Machine algorithm was used in 53% of IMU and 50% of vision-based studies. Twelve studies used a deep learning method as a form of Convolutional Neural Network algorithm and one study also adopted a Long Short Term Memory architecture in their model. The adaptation of experimental set-up, data pre-processing, and model development methods are best considered in relation to the characteristics of the targeted sports movement(s).",2018,185,117,9,True,Medicine,30419764,Emily E. Cust,8003145.0,Alice J. Sweeting,46952322.0,K. Ball,52152859.0,S. Robertson,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56ef935e32386256d3fc57c409ac6a8d7af1ca2e,https://www.semanticscholar.org/paper/56ef935e32386256d3fc57c409ac6a8d7af1ca2e,An enhanced WiFi indoor localization system based on machine learning,"The Global Navigation Satellite Systems (GNSS) suffer from accuracy deterioration and outages in dense urban canyons and are almost unavailable for indoor environments. Nowadays, developing indoor positioning systems has become an attractive research topic due to the increasing demands on ubiquitous positioning. WiFi technology has been studied for many years to provide indoor positioning services. The WiFi indoor localization systems based on machine learning approach are widely used in the literature. These systems attempt to find the perfect match between the user fingerprint and pre-defined set of grid points on the radio map. However, Fingerprints are duplicated from available Access Points (APs) and interference, which increase number of matched patterns with the user's fingerprint. In this research, the Principle Component Analysis (PCA) is utilized to improve the performance and to reduce the computation cost of the WiFi indoor localization systems based on machine learning approach. All proposed methods were developed and physically realized on Android-based smart phone using the IEEE 802.11 WLANs. The experimental setup was conducted in a real indoor environment in both static and dynamic modes. The performance of the proposed method was tested using K-Nearest Neighbors, Decision Tree, Random Forest and Support Vector Machine classifiers. The results show that the performance of the proposed method outperforms other indoor localization reported in the literature. The computation time was reduced by 70% when using Random Forest classifier in the static mode and by 33% when using KNN in the dynamic mode.",2016,25,84,10,False,Engineering,7566339,Ahmed H. Salamah,49640813.0,M. Tamazin,145844806.0,M. Sharkas,145386145.0,M. Khedr,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
