paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/16/authorId,authors/16/name
b941be02e9c3cb4706b7b3518f57da73f50cb6f7,https://www.semanticscholar.org/paper/b941be02e9c3cb4706b7b3518f57da73f50cb6f7,Financial Statement Fraud Detection: An Analysis of Statistical and Machine Learning Algorithms,"SUMMARY This study compares the performance of six popular statistical and machine learning models in detecting financial statement fraud under different assumptions of misclassification costs and ratios of fraud firms to nonfraud firms. The results show, somewhat surprisingly, that logistic regression and support vector machines perform well relative to an artificial neural network, bagging, C4.5, and stacking. The results also reveal some diversity in predictors used across the classification algorithms. Out of 42 predictors examined, only six are consistently selected and used by different classification algorithms: auditor turnover, total discretionary accruals, Big 4 auditor, accounts receivable, meeting or beating analyst forecasts, and unexpected employee productivity. These findings extend financial statement fraud research and can be used by practitioners and regulators to improve fraud risk models. Data Availability: A list of fraud companies used in this study is available from the author upon ...",2011,38,198,20,False,Computer Science,2634729.0,Johan L. Perols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec129af4c59e7813ea1e60a5a098b569afcdf4de,https://www.semanticscholar.org/paper/ec129af4c59e7813ea1e60a5a098b569afcdf4de,The Kernel-Adatron : A fast and simple learning procedure for support vector machines,"The present invention is directed to non-hygroscopic, water-soluble sugar compositions which are prepared by grinding together in a dry, solid state, a white sugar component and a ""pulverizing aid"" in the form of a water-soluble maltodextrin having a measurable dextrose equivalent value not substantially above 20, said ""pulverizing aid"" being employed in amounts ranging from about 5 to about 20% by weight of said total composition, the resulting product having an average particle size such that 95% by weight of the composition passes through a 325 mesh, said composition being further characterized as having a ratio of weight average particle size to number average particle size of less than 2. The compositions are free-flowing powders useful in preparing icings, buttercreams and fudges.",1998,0,115,10,False,Computer Science,34999823.0,T. Frieß,1685083.0,N. Cristianini,153410082.0,I. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161db5205859cd30d5d637ebf6d443030d95619e,https://www.semanticscholar.org/paper/161db5205859cd30d5d637ebf6d443030d95619e,A Primer on Learning in Bayesian Networks for Computational Biology,"Bayesian networks (BNs) provide a neat and compact representation for expressing joint probability distributions (JPDs) and for inference. They are becoming increasingly important in the biological sciences for the tasks of inferring cellular networks [1], modelling protein signalling pathways [2], systems biology, data integration [3], classification [4], and genetic data analysis [5]. The representation and use of probability theory makes BNs suitable for combining domain knowledge and data, expressing causal relationships, avoiding overfitting a model to training data, and learning from incomplete datasets. The probabilistic formalism provides a natural treatment for the stochastic nature of biological systems and measurements. This primer aims to introduce BNs to the computational biologist, focusing on the concepts behind methods for learning the parameters and structure of models, at a time when they are becoming the machine learning method of choice. 
 
There are many applications in biology where we wish to classify data; for example, gene function prediction. To solve such problems, a set of rules are required that can be used for prediction, but often such knowledge is unavailable, or in practice there turn out to be many exceptions to the rules or so many rules that this approach produces poor results. 
 
Machine learning approaches often produce better results, where a large number of examples (the training set) is used to adapt the parameters of a model that can then be used for performing predictions or classifications on data. There are many different types of models that may be required and many different approaches to training the models, each with its pros and cons. An excellent overview of the topic can be found in [6] and [7]. Neural networks, for example, are often able to learn a model from training data, but it is often difficult to extract information about the model, which with other methods can provide valuable insights into the data or problem being solved. A common problem in machine learning is overfitting, where the learned model is too complex and generalises poorly to unseen data. Increasing the size of the training dataset may reduce this; however, this assumes more training data is readily available, which is often not the case. In addition, often it is important to determine the uncertainty in the learned model parameters or even in the choice of model. This primer focuses on the use of BNs, which offer a solution to these issues. The use of Bayesian probability theory provides mechanisms for describing uncertainty and for adapting the number of parameters to the size of the data. Using a graphical representation provides a simple way to visualise the structure of a model. Inspection of models can provide valuable insights into the properties of the data and allow new models to be produced.",2007,18,276,7,True,Computer Science,4505078.0,C. Needham,47086417.0,J. Bradford,2285244.0,A. Bulpitt,1825543.0,D. Westhead,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,
60a67687d892d39c6aeac3ca3e2758fb947c0791,https://www.semanticscholar.org/paper/60a67687d892d39c6aeac3ca3e2758fb947c0791,Genetic algorithms in controller design and tuning,"A three-phased framework for learning dynamic system control is presented. A genetic algorithm is employed to derive control rules encoded as decision tables. Next, the rules are automatically transformed into comprehensible form by means of inductive machine learning. Finally, a genetic algorithm is applied again to optimize the numerical parameters of the induced rules. The approach is experimentally verified on a benchmark problem of inverted pendulum control, with special emphasis on robustness and reliability. It is also shown that the proposed framework enables exploiting available domain knowledge. In this case, genetic algorithm makes qualitative control rules operational by providing interpretation of symbols in terms of numerical values. >",1993,10,239,6,False,Computer Science,1931927.0,A. Varsek,2654837.0,T. Urbancic,1691028.0,B. Filipič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261955d76bad5e19cd48902f9cce8fe98e43619e,https://www.semanticscholar.org/paper/261955d76bad5e19cd48902f9cce8fe98e43619e,A survey on learning to rank,"Ranking is the key problem for information retrieval and other text applications. Recently, the ranking methods based on machine learning approaches, called learning to rank, become the focus for researchers and practitioners. The main idea of these methods is to apply the various existing and effective algorithms on machine learning to ranking. However, as a learning problem, ranking is different from other classical ones such as classification and regression. In this paper, we investigate the important papers in this direction; the cons and pros of the recent-proposed framework and algorithms for ranking are analyzed, and the relationships among them are discussed. Finally, the promising directions in practice are also pointed out.",2008,30,32,0,False,Computer Science,2115066904.0,Chuan He,2116641109.0,Cong Wang,2680838.0,Y. Zhong,2462591.0,Ruifan Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d90cfd564a2ec6281ad58b58aef838decb2fe4,https://www.semanticscholar.org/paper/f0d90cfd564a2ec6281ad58b58aef838decb2fe4,XGBoost : Reliable Large-scale Tree Boosting System,"Tree boosting is an important type of machine learning algorithms that is widely used in practice. In this paper, we describe XGBoost, a reliable, distributed machine learning system to scale up tree boosting algorithms. The system is optimized for fast parallel tree construction, and designed to be fault tolerant under the distributed setting. XGBoost can handle tens of millions of samples on a single node, and scales beyond billions of samples with distributed computing.",2015,9,89,14,False,,1913774.0,Tianqi Chen,1730156.0,Carlos Guestrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbc873a248768a626ef2bc57b3d1eff30de0e11,https://www.semanticscholar.org/paper/edbc873a248768a626ef2bc57b3d1eff30de0e11,Learning Graphical State Transitions,"Graph-structured data is important in modeling relationships between multiple entities, and can be used to represent states of the world as well as many data structures. Li et al. (2016) describe a model known as a Gated Graph Sequence Neural Network (GGS-NN) that produces sequences from graph-structured input. In this work I introduce the Gated Graph Transformer Neural Network (GGTNN), an extension of GGS-NNs that uses graph-structured data as an intermediate representation. The model can learn to construct and modify graphs in sophisticated ways based on textual input, and also to use the graphs to produce a variety of outputs. For example, the model successfully learns to solve almost all of the bAbI tasks (Weston et al., 2016), and also discovers the rules governing graphical formulations of a simple cellular automaton and a family of Turing machines.",2016,23,87,7,False,Computer Science,2150444707.0,Daniel D. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9564393f5e2e99d4f14045635ffbbbe2d06e237d,https://www.semanticscholar.org/paper/9564393f5e2e99d4f14045635ffbbbe2d06e237d,Sequential Projection-Based Metacognitive Learning in a Radial Basis Function Network for Classification Problems,"In this paper, we present a sequential projection-based metacognitive learning algorithm in a radial basis function network (PBL-McRBFN) for classification problems. The algorithm is inspired by human metacognitive learning principles and has two components: a cognitive component and a metacognitive component. The cognitive component is a single-hidden-layer radial basis function network with evolving architecture. The metacognitive component controls the learning process in the cognitive component by choosing the best learning strategy for the current sample and adapts the learning strategies by implementing self-regulation. In addition, sample overlapping conditions and past knowledge of the samples in the form of pseudosamples are used for proper initialization of new hidden neurons to minimize the misclassification. The parameter update strategy uses projection-based direct minimization of hinge loss error. The interaction of the cognitive component and the metacognitive component addresses the what-to-learn, when-to-learn, and how-to-learn human learning principles efficiently. The performance of the PBL-McRBFN is evaluated using a set of benchmark classification problems from the University of California Irvine machine learning repository. The statistical performance evaluation on these problems proves the superior performance of the PBL-McRBFN classifier over results reported in the literature. Also, we evaluate the performance of the proposed algorithm on a practical Alzheimer's disease detection problem. The performance results on open access series of imaging studies and Alzheimer's disease neuroimaging initiative datasets, which are obtained from different demographic regions, clearly show that PBL-McRBFN can handle a problem with change in distribution.",2013,50,110,5,False,Computer Science,34094551.0,G. S. Babu,2000307852.0,S. Sundaram,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,
feb272d9bdeff301d267ece37b5387c61203c609,https://www.semanticscholar.org/paper/feb272d9bdeff301d267ece37b5387c61203c609,Machine Learning Approaches for Thermoelectric Materials Research,"Thermoelectric (TE) materials provide a solid‐state solution in waste heat recovery and refrigeration. During the past few decades, considerable effort has been devoted towards improving the performance of TE materials, which requires the optimization of multiple interrelated properties. A fundamental understanding of the interaction processes between the various energy carriers, such as electrons and phonons, is critical for advances in the development of TE materials. However, this understanding remains challenging primarily due to the inaccessibility of time scales using standard atomistic simulations. Machine learning methods, well known for their data‐analysis capability, have been successfully applied in research on TE materials in recent years. Here, an overview of the machine learning methods used in thermoelectric studies is provided, with the role that each machine learning method plays being systematically discussed. Furthermore, to date, the scale of thermoelectric‐related databases is much smaller than those in other fields, such as e‐commerce, image identification, and speech recognition. To overcome this limitation, possible strategies to utilize small databases in promoting materials science are also discussed. Finally, a brief conclusion and outlook are presented.",2019,78,67,0,False,Materials Science,152987957.0,T. Wang,50445724.0,Cheng Zhang,2103629.0,H. Snoussi,145448010.0,Gang Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248d7fb049263d0f70e66a62a0dd048d07177ff,https://www.semanticscholar.org/paper/5248d7fb049263d0f70e66a62a0dd048d07177ff,Machine-Learning-Assisted Accurate Band Gap Predictions of Functionalized MXene,"MXenes are two-dimensional (2D) transition metal carbides and nitrides, and are invariably metallic in pristine form. While spontaneous passivation of their reactive bare surfaces lends unprecedented functionalities, consequently a many-folds increase in number of possible functionalized MXene makes their characterization difficult. Here, we study the electronic properties of this vast class of materials by accurately estimating the band gaps using statistical learning. Using easily available properties of the MXene, namely, boiling and melting points, atomic radii, phases, bond lengths, etc., as input features, models were developed using kernel ridge (KRR), support vector (SVR), Gaussian process (GPR), and bootstrap aggregating regression algorithms. Among these, the GPR model predicts the band gap with lowest root-mean-squared error (rmse) of 0.14 eV, within seconds. Most importantly, these models do not involve the Perdew–Burke–Ernzerhof (PBE) band gap as a feature. Our results demonstrate that machin...",2018,40,149,2,False,Materials Science,2715558.0,Arunkumar Chitteth Rajan,144767714.0,A. Mishra,34099587.0,S. Satsangi,95065636.0,R. Vaish,50544732.0,H. Mizuseki,113861144.0,Kwang-Ryeol Lee,47264205.0,A. Singh,,,,,,,,,,,,,,,,,,,,,,,
f05155c4d7d77f32855b80a86bb987818838d50d,https://www.semanticscholar.org/paper/f05155c4d7d77f32855b80a86bb987818838d50d,"EU regulations on algorithmic decision-making and a ""right to explanation""","We summarize the potential impact that the European Union’s new General Data Protection Regulation will have on the routine use of machine learning algorithms. Slated to take effect as law across the EU in 2018, it will restrict automated individual decision-making (that is, algorithms that make decisions based on user-level predictors) which “significantly affect” users. The law will also create a “right to explanation,” whereby a user can ask for an explanation of an algorithmic decision that was made about them. We argue that while this law will pose large challenges for industry, it highlights opportunities for machine learning researchers to take the lead in designing algorithms and evaluation frameworks which avoid discrimination.",2016,32,177,6,False,Computer Science,11025540.0,B. Goodman,2127497.0,S. Flaxman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ac34a6f11c8aec576fa8951ab8b1681fa22abc6,https://www.semanticscholar.org/paper/2ac34a6f11c8aec576fa8951ab8b1681fa22abc6,Learning Image Similarity from Flickr Groups Using Fast Kernel Machines,"Measuring image similarity is a central topic in computer vision. In this paper, we propose to measure image similarity by learning from the online Flickr image groups. We do so by: Choosing 103 Flickr groups, building a one-versus-all multiclass classifier to classify test images into a group, taking the set of responses of the classifiers as features, calculating the distance between feature vectors to measure image similarity. Experimental results on the Corel dataset and the PASCAL VOC 2007 dataset show that our approach performs better on image matching, retrieval, and classification than using conventional visual features. To build our similarity measure, we need one-versus-all classifiers that are accurate and can be trained quickly on very large quantities of data. We adopt an SVM classifier with a histogram intersection kernel. We describe a novel fast training algorithm for this classifier: the Stochastic Intersection Kernel MAchine (SIKMA) training algorithm. This method can produce a kernel classifier that is more accurate than a linear classifier on tens of thousands of examples in minutes.",2012,57,55,3,False,Mathematics,2096527.0,G. Wang,2433269.0,Derek Hoiem,144016256.0,D. Forsyth,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,Medicine,,,
