paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/7/authorId,authors/7/name,fieldsOfStudy/3,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name
0d24a0695c9fc669e643bad51d4e14f056329dec,https://www.semanticscholar.org/paper/0d24a0695c9fc669e643bad51d4e14f056329dec,An Actor-Critic Algorithm for Sequence Prediction,"We present an approach to training neural networks to generate sequences using actor-critic methods from reinforcement learning (RL). Current log-likelihood training methods are limited by the discrepancy between their training and testing modes, as models must generate tokens conditioned on their previous guesses rather than the ground-truth tokens. We address this problem by introducing a \textit{critic} network that is trained to predict the value of an output token, given the policy of an \textit{actor} network. This results in a training procedure that is much closer to the test phase, and allows us to directly optimize for a task-specific score such as BLEU. Crucially, since we leverage these techniques in the supervised learning setting rather than the traditional RL setting, we condition the critic network on the ground-truth output. We show that our method leads to improved performance on both a synthetic task, and for German-English machine translation. Our analysis paves the way for such methods to be applied in natural language generation tasks, such as machine translation, caption generation, and dialogue modelling.",2016,49,505,68,false,Computer Science,3335364,Dzmitry Bahdanau,2616163,Philemon Brakel,36303818,Kelvin Xu,1996705,Anirudh Goyal,2054294,Ryan Lowe,145134886,Joelle Pineau,1760871,Aaron C. Courville,Mathematics,,1751762,Yoshua Bengio,,,,,,,,,,,,,,,,,,,
b4b1cbd74029f46ef9b462290a46111217552761,https://www.semanticscholar.org/paper/b4b1cbd74029f46ef9b462290a46111217552761,Understanding the Effect of Accuracy on Trust in Machine Learning Models,"We address a relatively under-explored aspect of human-computer interaction: people's abilities to understand the relationship between a machine learning model's stated performance on held-out data and its expected performance post deployment. We conduct large-scale, randomized human-subject experiments to examine whether laypeople's trust in a model, measured in terms of both the frequency with which they revise their predictions to match those of the model and their self-reported levels of trust in the model, varies depending on the model's stated accuracy on held-out data and on its observed accuracy in practice. We find that people's trust in a model is affected by both its stated accuracy and its observed accuracy, and that the effect of stated accuracy can change depending on the observed accuracy. Our work relates to recent research on interpretable machine learning, but moves beyond the typical focus on model internals, exploring a different component of the machine learning pipeline.",2019,31,197,12,false,Computer Science,2053888438,M. Yin,4006636,Jennifer Wortman Vaughan,1831395,H. Wallach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b2e7d31d5d90f6962d4d512834cf25555ee8f05,https://www.semanticscholar.org/paper/9b2e7d31d5d90f6962d4d512834cf25555ee8f05,Improved Rooftop Detection in Aerial Images with Machine Learning,,2003,102,78,6,true,Computer Science,1715421,M. Maloof,1713919,P. Langley,1738591,T. Binford,144862593,R. Nevatia,47829236,S. Sage,,,,,Engineering,,,,,,,,,,,,,,,,,,,,,,
fee8f63972906214b77f16cfeca0b93ee8f36ba2,https://www.semanticscholar.org/paper/fee8f63972906214b77f16cfeca0b93ee8f36ba2,Fairness in Machine Learning: A Survey,"As Machine Learning technologies become increasingly used in contexts that affect citizens, companies as well as researchers need to be confident that their application of these methods will not have unexpected social implications, such as bias towards gender, ethnicity, and/or people with disabilities. There is significant literature on approaches to mitigate bias and promote fairness, yet the area is complex and hard to penetrate for newcomers to the domain. This article seeks to provide an overview of the different schools of thought and approaches to mitigating (social) biases and increase fairness in the Machine Learning literature. It organises approaches into the widely accepted framework of pre-processing, in-processing, and post-processing methods, subcategorizing into a further 11 method areas. Although much of the literature emphasizes binary classification, a discussion of fairness in regression, recommender systems, unsupervised learning, and natural language processing is also provided along with a selection of currently available open source libraries. The article concludes by summarising open challenges articulated as four dilemmas for fairness research.",2020,263,172,18,false,Computer Science,2452441,Simon Caton,152864672,C. Haas,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
961d0f3d0c852055a202ef315b02cd69863098e9,https://www.semanticscholar.org/paper/961d0f3d0c852055a202ef315b02cd69863098e9,"Artificial intelligence, machine learning and deep learning","It is increasingly recognized that artificial intelligence has been touted as a new mobile. Because of the high volume of data that being generated by devices, sensors and social media users, the machine can learn to distinguish the pattern and makes a reasonably good prediction. This article will explore the use of machine learning and its methodologies. Furthermore, the field of deep learning which is being exploited in many leading IT providers will be clarified and discussed.",2017,49,94,2,false,Computer Science,31807503,Pariwat Ongsulee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec01eea9da194367ee762651922256e1e130f948,https://www.semanticscholar.org/paper/ec01eea9da194367ee762651922256e1e130f948,Mahout in Action,"SummaryMahout in Action is a hands-on introduction to machine learning with Apache Mahout. Following real-world examples, the book presents practical use cases and then illustrates how Mahout can be applied to solve them. Includes a free audio- and video-enhanced ebook. About the TechnologyA computer system that learns and adapts as it collects data can be really powerful. Mahout, Apache's open source machine learning project, captures the core algorithms of recommendation systems, classification, and clustering in ready-to-use, scalable libraries. With Mahout, you can immediately apply to your own projects the machine learning techniques that drive Amazon, Netflix, and others. About this BookThis book covers machine learning using Apache Mahout. Based on experience with real-world applications, it introduces practical use cases and illustrates how Mahout can be applied to solve them. It places particular focus on issues of scalability and how to apply these techniques against large data sets using the Apache Hadoop framework.This book is written for developers familiar with Java - no prior experience with Mahout is assumed. What's InsideUse group data to make individual recommendations Find logical clusters within your data Filter and refine with on-the-fly classification Free audio and video extrasTable of ContentsMeet Apache Mahout PART 1 RECOMMENDATIONS Introducing recommenders Representing recommender data Making recommendations Taking recommenders to production Distributing recommendation computations PART 2 CLUSTERING Introduction to clustering Representing data Clustering algorithms in Mahout Evaluating and improving clustering quality Taking clustering to production Real-world applications of clustering PART 3 CLASSIFICATION Introduction to classification Training a classifier Evaluating and tuning a classifier Deploying a classifier Case study: Shop It To Me",2011,8,422,25,false,Computer Science,2060860697,Sean Owen,2066132164,Robin Anil,115377844,T. Dunning,98009014,Ellen Friedman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7715bb1070691455d1fcfc6346ff458dbca77b2c,https://www.semanticscholar.org/paper/7715bb1070691455d1fcfc6346ff458dbca77b2c,An Efficient Explanation of Individual Classifications using Game Theory,We present a general method for explaining individual predictions of classification models. The method is based on fundamental concepts from coalitional game theory and predictions are explained with contributions of individual feature values. We overcome the method's initial exponential time complexity with a sampling-based approximation. In the experimental part of the paper we use the developed method on models generated by several well-known machine learning algorithms on both synthetic and real-world data sets. The results demonstrate that the method is efficient and that the explanations are intuitive and useful.,2010,30,404,45,false,Mathematics,1738288,E. Štrumbelj,143986204,I. Kononenko,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
f63487b3fda2d96d8b3e97391448c76e00f2353c,https://www.semanticscholar.org/paper/f63487b3fda2d96d8b3e97391448c76e00f2353c,Hacking smart machines with smarter ones: How to extract meaningful data from machine learning classifiers,"Machine Learning (ML) algorithms are used to train computers to perform a variety of complex tasks and improve with experience. Computers learn how to recognize patterns, make unintended decisions, or react to a dynamic environment. Certain trained machines may be more effective than others because they are based on more suitable ML algorithms or because they were trained through superior training sets. Although ML algorithms are known and publicly released, training sets may not be reasonably ascertainable and, indeed, may be guarded as trade secrets. While much research has been performed about the privacy of the elements of training sets, in this paper we focus our attention on ML classifiers and on the statistical information that can be unconsciously or maliciously revealed from them. We show that it is possible to infer unexpected but useful information from ML classifiers. In particular, we build a novel meta-classifier and train it to hack other classifiers, obtaining meaningful information about their training sets. This kind of information leakage can be exploited, for example, by a vendor to build more effective classifiers or to simply acquire trade secrets from a competitor's apparatus, potentially violating its intellectual property rights.",2013,88,316,34,true,Computer Science,1700850,G. Ateniese,1686516,L. Mancini,2549445,A. Spognardi,31637585,Antonio Villani,2776964,Domenico Vitali,152837742,G. Felici,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
1a57fe1d21957c500cdf9abc19eaf97c54d294aa,https://www.semanticscholar.org/paper/1a57fe1d21957c500cdf9abc19eaf97c54d294aa,Applications of Artificial Intelligence in Machine Learning: Review and Prospect,"Machine learning is one of the most exciting recent technologies in Artificial Intelligence. Learning algorithms in many applications that’s we make use of daily. Every time a web search engine like Google or Bing is used to search the internet, one of the reasons that works so well is because a learning algorithm, one implemented by Google or Microsoft, has learned how to rank web pages. Every time Facebook is used and it recognizes friends' photos, that's also machine learning. Spam filters in email saves the user from having to wade through tons of spam email, that's also a learning algorithm. In this paper, a brief review and future prospect of the vast applications of machine learning has been made.",2015,61,133,3,true,Computer Science,48144656,S. Das,51053725,Aritra Dey,23707007,A. Pal,7695838,N. Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9613c28ffed1ed9f3a9b5ce45a87192904f05f7,https://www.semanticscholar.org/paper/f9613c28ffed1ed9f3a9b5ce45a87192904f05f7,Introduction to Deep Learning,"Modeling data via artificial neural networks (ANN) is not a new concept. Most of the underlying techniques have been known since the 1940s. It has to be pointed out though that a series of recent advances in how the networks are trained and utilized form the foundation of today's Deep Learning ecosystem. It is a fair statement that the recent advances brought forward by Deep Learning reflect a new era in Machine Learning (ML) that revolutionized many domains of signal and information processing. This holds true beyond the commonly discussed speech and object recognition science but also branches into computer vision, natural language processing, or information retrieval related fields.",2018,29,147,10,false,Computer Science,2066657497,M. Pantoja,65806742,A. Behrouzi,96710633,D. Fabris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9815ac82b583ea50c03d4791a88520515b22e024,https://www.semanticscholar.org/paper/9815ac82b583ea50c03d4791a88520515b22e024,Mapping Species Distributions: Spatial Inference and Prediction,"Part I. History and Ecological Basis of Species' Distribution Modeling: 1. Species distribution modeling 2. Why do we need species' distribution models? 3. Ecological understanding of species' distributions Part II. The Data Needed for Modeling Species' Distributions 4. Data for species' distribution models: the biological data 5. Data for species' distribution models: the environmental data Part III. An Overview of the Modeling Methods: 6. Statistical models - modern regression 7. Machine learning methods 8. Classification, similarity and other methods for presence-only data Part IV. Model Evaluation and Implementation: 9. Model evaluation 10. Implementation of species' distribution models.",2010,0,1937,248,false,Biology,144735103,J. Franklin,2109506351,Jennifer A. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a0ae56fe2f5434fc1de4969867881a65680ab82,https://www.semanticscholar.org/paper/7a0ae56fe2f5434fc1de4969867881a65680ab82,Learning to see,"The mind cannot make sense of the visual world out of raw image data alone. In an approach to visual processing known as learning from examples, computational neural networks and physiological studies suggest how neurons and machines adapt to novel images on the basis of past experience.",1996,6,318,0,false,Computer Science,1685292,T. Poggio,1740300,D. Beymer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9742f2fcf29f759f02ec0446c019eec5372a771,https://www.semanticscholar.org/paper/c9742f2fcf29f759f02ec0446c019eec5372a771,On Kernel Methods for Relational Learning,"Kernel methods have gained a great deal of popularity in the machine learning community as a method to learn indirectly in high-dimensional feature spaces. Those interested in relational learning have recently begun to cast learning from structured and relational data in terms of kernel operations. 
 
We describe a general family of kernel functions built up from a description language of limited expressivity and use it to study the benefits and drawbacks of kernel learning in relational domains. Learning with kernels in this family directly models learning over an expanded feature space constructed using the same description language. This allows us to examine issues of time complexity in terms of learning with these and other relational kernels, and how these relate to generalization ability. The tradeoffs between using kernels in a very high dimensional implicit space versus a restricted feature space, is highlighted through two experiments, in bioinformatics and in natural language processing.",2003,28,151,8,false,Mathematics,2019029,Chad M. Cumby,144590225,D. Roth,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
9ae9d2b060e50094be7e473e449f192403019225,https://www.semanticscholar.org/paper/9ae9d2b060e50094be7e473e449f192403019225,Multitask learning and benchmarking with clinical time series data,,2017,94,502,86,true,Mathematics,144787340,Hrayr Harutyunyan,1729527,Hrant Khachatrian,2107807,David C. Kale,143728483,A. Galstyan,,,,,,,Computer Science,Biology,,,Medicine,,,,,,,,,,,,,,,,,,
033f7570be9877c5a4bcbb71f6aec8f95cee3608,https://www.semanticscholar.org/paper/033f7570be9877c5a4bcbb71f6aec8f95cee3608,To understand deep learning we need to understand kernel learning,"Generalization performance of classifiers in deep learning has recently become a subject of intense study. Deep models, typically over-parametrized, tend to fit the training data exactly. Despite this ""overfitting"", they perform well on test data, a phenomenon not yet fully understood. 
The first point of our paper is that strong performance of overfitted classifiers is not a unique feature of deep learning. Using six real-world and two synthetic datasets, we establish experimentally that kernel machines trained to have zero classification or near zero regression error perform very well on test data, even when the labels are corrupted with a high level of noise. We proceed to give a lower bound on the norm of zero loss solutions for smooth kernels, showing that they increase nearly exponentially with data size. We point out that this is difficult to reconcile with the existing generalization bounds. Moreover, none of the bounds produce non-trivial results for interpolating solutions. 
Second, we show experimentally that (non-smooth) Laplacian kernels easily fit random labels, a finding that parallels results for ReLU neural networks. In contrast, fitting noisy data requires many more epochs for smooth Gaussian kernels. Similar performance of overfitted Laplacian and Gaussian classifiers on test, suggests that generalization is tied to the properties of the kernel function rather than the optimization process. 
Certain key phenomena of deep learning are manifested similarly in kernel methods in the modern ""overfitted"" regime. The combination of the experimental and theoretical results presented in this paper indicates a need for new theoretical ideas for understanding properties of classical kernel methods. We argue that progress on understanding deep learning will be difficult until more tractable ""shallow"" kernel methods are better understood.",2018,57,296,27,false,Computer Science,145520115,Mikhail Belkin,143791100,Siyuan Ma,151213231,Soumik Mandal,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
b96472233dbe7ec745bcb4304d5de86a2ca03778,https://www.semanticscholar.org/paper/b96472233dbe7ec745bcb4304d5de86a2ca03778,Combining linguistic and machine learning techniques for email summarization,"This paper shows that linguistic techniques along with machine learning can extract high quality noun phrases for the purpose of providing the gist or summary of email messages. We describe a set of comparative experiments using several machine learning algorithms for the task of salient noun phrase extraction. Three main conclusions can be drawn from this study: (i) the modifiers of a noun phrase can be semantically as important as the head for the task of gisting, (ii) linguistic filtering improves the performance of machine learning algorithms, (iii) a combination of classifiers improves accuracy.",2001,40,66,4,true,Computer Science,2295928,S. Muresan,2601166,E. Tzoukermann,1761739,Judith L. Klavans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475eb84d8e056aeec4b994e94df2be50fa38dfbc,https://www.semanticscholar.org/paper/475eb84d8e056aeec4b994e94df2be50fa38dfbc,GraphLab: A New Parallel Framework for Machine Learning,,2010,0,469,55,false,Computer Science,1680638,Y. Low,2119113835,Joseph Gonzalez,1717990,Aapo Kyrola,1741745,D. Bickson,1730156,Carlos Guestrin,1695576,J. Hellerstein,,,,,,,,,,,,,,,,,,,,,,,,,
892edbdb6e424cd8c1d6f23a2c9d77fffef7d45c,https://www.semanticscholar.org/paper/892edbdb6e424cd8c1d6f23a2c9d77fffef7d45c,Machine Learning Approach to Modeling Sediment Transport,"Inaccuracies of sediment transport models largely originate from our limitation to describe the process in precise mathematical terms. Machine learning (ML) is an alternative approach to reduce the inaccuracies of sedimentation models. It utilizes available domain knowledge for selecting the input and output variables for the ML models and uses modern regression techniques to fit the measured data. Two ML methods, artificial neural networks and model trees, are adopted to model bed-load and total-load transport using the measured data. The bed-load transport models are compared with the models due to Bagnold, Einstein, Parker et al., and van Rijn. The total-load transport models are compared with the models due to Ackers and White, Bagnold, Engelund and Hansen, and van Rijn. With the chosen data sets on bed-load and total-load transport the ML models provided better accuracy than the existing ones.",2007,45,177,11,false,Engineering,95970828,B. Bhattacharya,50784215,R. Price,1895474,D. Solomatine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09c5931307cba3f80d3ecc14d02eecfa46463cfe,https://www.semanticscholar.org/paper/09c5931307cba3f80d3ecc14d02eecfa46463cfe,MLPACK: a scalable C++ machine learning library,"MLPACK is a state-of-the-art, scalable, multi-platform C++ machine learning library released in late 2011 offering both a simple, consistent API accessible to novice users and high performance and flexibility to expert users by leveraging modern features of C++. MLPACK provides cutting-edge algorithms whose benchmarks exhibit far better performance than other leading machine learning libraries. MLPACK version 1.0.3, licensed under the LGPL, is available at http://www.mlpack.org.",2012,17,159,17,false,Computer Science,34658148,Ryan R. Curtin,3264504,J. R. Cline,2101842823,N. P. Slagle,1769646,William B. March,2944292,P. Ram,144447714,Nishant A. Mehta,1703070,Alexander G. Gray,,,,,,,,,,,,,,,,,,,,,,,
b21917c1980df0fa5a8a74bcd29136cdd9b4b993,https://www.semanticscholar.org/paper/b21917c1980df0fa5a8a74bcd29136cdd9b4b993,Active Learning with Support Vector Machine Applied to Gene Expression Data for Cancer Classification,"There is growing interest in the application of machine learning techniques in bioinformatics. The supervised machine learning approach has been widely applied to bioinformatics and gained a lot of success in this research area. With this learning approach researchers first develop a large training set, which is a time-consuming and costly process. Moreover, the proportion of the positive examples and negative examples in the training set may not represent the real-world data distribution, which causes concept drift. Active learning avoids these problems. Unlike most conventional learning methods where the training set used to derive the model remains static, the classifier can actively choose the training data and the size of training set increases. We introduced an algorithm for performing active learning with support vector machine and applied the algorithm to gene expression profiles of colon cancer, lung cancer, and prostate cancer samples. We compared the classification performance of active learning with that of passive learning. The results showed that employing the active learning method can achieve high accuracy and significantly reduce the need for labeled training instances. For lung cancer classification, to achieve 96% of the total positives, only 31 labeled examples were needed in active learning whereas in passive learning 174 labeled examples were required. That meant over 82% reduction was realized by active learning. In active learning the areas under the receiver operating characteristic (ROC) curves were over 0.81, while in passive learning the areas under the ROC curves were below 0.50.",2004,32,177,5,false,Computer Science,49421151,Y. Liu,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,
971766088dfaf63fb55e6f0190b14f28f2c98ad0,https://www.semanticscholar.org/paper/971766088dfaf63fb55e6f0190b14f28f2c98ad0,A Survey of Data Mining and Machine Learning Methods for Cyber Security Intrusion Detection,"This survey paper describes a focused literature survey of machine learning (ML) and data mining (DM) methods for cyber analytics in support of intrusion detection. Short tutorial descriptions of each ML/DM method are provided. Based on the number of citations or the relevance of an emerging method, papers representing each method were identified, read, and summarized. Because data are so important in ML/DM approaches, some well-known cyber data sets used in ML/DM are described. The complexity of ML/DM algorithms is addressed, discussion of challenges for using ML/DM for cyber security is presented, and some recommendations on when to use a given method are provided.",2016,116,862,42,false,Computer Science,2343019,A. Buczak,1922657,Erhan Guven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
