paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name
34c062e2b8a3f6421b9f4ff22f115a36d4aba823,https://www.semanticscholar.org/paper/34c062e2b8a3f6421b9f4ff22f115a36d4aba823,A Dataset and a Technique for Generalized Nuclear Segmentation for Computational Pathology,"Nuclear segmentation in digital microscopic tissue images can enable extraction of high-quality features for nuclear morphometrics and other analysis in computational pathology. Conventional image processing techniques, such as Otsu thresholding and watershed segmentation, do not work effectively on challenging cases, such as chromatin-sparse and crowded nuclei. In contrast, machine learning-based segmentation can generalize across various nuclear appearances. However, training machine learning algorithms requires data sets of images, in which a vast number of nuclei have been annotated. Publicly accessible and annotated data sets, along with widely agreed upon metrics to compare techniques, have catalyzed tremendous innovation and progress on other image classification problems, particularly in object recognition. Inspired by their success, we introduce a large publicly accessible data set of hematoxylin and eosin (H&E)-stained tissue images with more than 21000 painstakingly annotated nuclear boundaries, whose quality was validated by a medical doctor. Because our data set is taken from multiple hospitals and includes a diversity of nuclear appearances from several patients, disease states, and organs, techniques trained on it are likely to generalize well and work right out-of-the-box on other H&E-stained images. We also propose a new metric to evaluate nuclear segmentation results that penalizes object- and pixel-level errors in a unified manner, unlike previous metrics that penalize only one type of error. We also propose a segmentation technique based on deep learning that lays a special emphasis on identifying the nuclear boundaries, including those between the touching or overlapping nuclei, and works well on a diverse set of test images.",2017,51,469,107,false,Computer Science,2119734444,Neeraj Kumar,3200813,R. Verma,2109948052,Sanuj Sharma,2061041305,S. Bhargava,1927113,Abhishek Vahadane,2049437,A. Sethi,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
b5702b5726b3dc58d97100061b4f54020631d9e6,https://www.semanticscholar.org/paper/b5702b5726b3dc58d97100061b4f54020631d9e6,Human Detection via Classification on Riemannian Manifolds,"We present a new algorithm to detect humans in still images utilizing covariance matrices as object descriptors. Since these descriptors do not lie on a vector space, well known machine learning techniques are not adequate to learn the classifiers. The space of d-dimensional nonsingular covariance matrices can be represented as a connected Riemannian manifold. We present a novel approach for classifying points lying on a Riemannian manifold by incorporating the a priori information about the geometry of the space. The algorithm is tested on INRIA human database where superior detection rates are observed over the previous approaches.",2007,26,543,45,true,Computer Science,2577513,Oncel Tuzel,29905643,F. Porikli,145776090,P. Meer,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
025e77d28d5554d2e49de25f047f1a93341d0766,https://www.semanticscholar.org/paper/025e77d28d5554d2e49de25f047f1a93341d0766,fastMRI: A Publicly Available Raw k-Space and DICOM Dataset of Knee Images for Accelerated MR Image Reconstruction Using Machine Learning.,A publicly available dataset containing k-space data as well as Digital Imaging and Communications in Medicine image data of knee images for accelerated MR image reconstruction using machine learning is presented.,2020,10,126,7,true,Medicine,3597472,F. Knoll,3105120,Jure Zbontar,8401284,Anuroop Sriram,2954796,Matthew Muckley,145219594,M. Bruno,34597877,Aaron Defazio,48674611,Marc Parente,2376144,Krzysztof J Geras,51983841,Joe Katsnelson,2382287,H. Chandarana,2128158461,Zizhao Zhang,1500462212,Michal Drozdzalv,144290131,Adriana Romero,2066127975,Michael G. Rabbat,Computer Science,,120247189,Pascal Vincent,2064937515,James Pinkerton,2111247556,Duo Wang,6584461,N. Yakubova,2057049036,Erich Owens,1699161,C. L. Zitnick,5677770,M. Recht,2827060,D. Sodickson,2376478,Y. Lui,,
26f29d8ace472ece16e0881625c1e8882687ffb0,https://www.semanticscholar.org/paper/26f29d8ace472ece16e0881625c1e8882687ffb0,Side-channel analysis and machine learning: A practical perspective,"The field of side-channel analysis has made significant progress over time. Side-channel analysis is now used in practice in design companies as well as in test laboratories, and the security of products against side-channel attacks has significantly improved. However, there are still some remaining issues to be solved for side-channel analysis to become more effective. Side-channel analysis consists of two steps, commonly referred to as identification and exploitation. The identification consists of understanding the leakage and building suitable models. The exploitation consists of using the identified leakage models to extract the secret key. In scenarios where the model is poorly known, it can be approximated in a profiling phase. There, machine learning techniques are gaining value. In this paper, we conduct extensive analysis of several machine learning techniques, showing the importance of proper parameter tuning and training. In contrast to what is perceived as common knowledge in unrestricted scenarios, we show that some machine learning techniques can significantly outperform template attacks when properly used. We therefore stress that the traditional worst case security assessment of cryptographic implementations, that mainly includes template attacks, might not be accurate enough. Besides that, we present a new measure called the Data Confusion Factor that can be used to assess how well machine learning techniques will perform on a certain dataset.",2017,26,83,3,false,Computer Science,1686538,S. Picek,2563182,Annelie Heuser,3303583,A. Jović,145409036,Simone A. Ludwig,1688300,S. Guilley,3010687,D. Jakobovic,1708582,N. Mentens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af0e24b1b9fc95d2ae6e604a0ad8d4b4cd023655,https://www.semanticscholar.org/paper/af0e24b1b9fc95d2ae6e604a0ad8d4b4cd023655,A planning quality evaluation tool for prostate adaptive IMRT based on machine learning.,"PURPOSE
To ensure plan quality for adaptive IMRT of the prostate, we developed a quantitative evaluation tool using a machine learning approach. This tool generates dose volume histograms (DVHs) of organs-at-risk (OARs) based on prior plans as a reference, to be compared with the adaptive plan derived from fluence map deformation.


METHODS
Under the same configuration using seven-field 15 MV photon beams, DVHs of OARs (bladder and rectum) were estimated based on anatomical information of the patient and a model learned from a database of high quality prior plans. In this study, the anatomical information was characterized by the organ volumes and distance-to-target histogram (DTH). The database consists of 198 high quality prostate plans and was validated with 14 cases outside the training pool. Principal component analysis (PCA) was applied to DVHs and DTHs to quantify their salient features. Then, support vector regression (SVR) was implemented to establish the correlation between the features of the DVH and the anatomical information.


RESULTS
DVH/DTH curves could be characterized sufficiently just using only two or three truncated principal components, thus, patient anatomical information was quantified with reduced numbers of variables. The evaluation of the model using the test data set demonstrated its accuracy approximately 80% in prediction and effectiveness in improving ART planning quality.


CONCLUSIONS
An adaptive IMRT plan quality evaluation tool based on machine learning has been developed, which estimates OAR sparing and provides reference in evaluating ART.",2011,28,289,7,false,Medicine,2116208934,Xiaofeng Zhu,37007400,Y. Ge,47268125,Taoran Li,4391284,D. Thongphiew,144154378,F. Yin,2167223315,Q. Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945e79a95288ed4f711e2b519ce875d905ba0083,https://www.semanticscholar.org/paper/945e79a95288ed4f711e2b519ce875d905ba0083,Machine learning and systems genomics approaches for multi-omics data,,2017,82,117,2,false,Biology,2256941,E. Lin,32129782,H. Lane,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
1d2f8358da1a37594ab9459ad124c7b4a2b9d728,https://www.semanticscholar.org/paper/1d2f8358da1a37594ab9459ad124c7b4a2b9d728,Prediction of hot spot residues at protein-protein interfaces by combining machine learning and energy-based methods,,2009,51,103,5,true,Chemistry,2397328,S. Lise,2824663,C. Archambeau,1704699,M. Pontil,152898526,David T. Jones,,,,,,,,,,,,,,,,,,,,,Medicine,Computer Science,,,,,,,,,,,,,,,,,,,,
026c36675346b15dbc0c3807057fb9d7e742475f,https://www.semanticscholar.org/paper/026c36675346b15dbc0c3807057fb9d7e742475f,Evolutionary Extreme Learning Machine - Based on Particle Swarm Optimization,,2006,10,119,12,false,Computer Science,9289485,You-wu Xu,2066476643,Y. Shu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053f4d6715a4dba6f8103456fc1bb5fd6a5266c4,https://www.semanticscholar.org/paper/053f4d6715a4dba6f8103456fc1bb5fd6a5266c4,Ensemble Distillation for Robust Model Fusion in Federated Learning,"Federated Learning (FL) is a machine learning setting where many devices collaboratively train a machine learning model while keeping the training data decentralized. In most of the current training schemes the central model is refined by averaging the parameters of the server model and the updated parameters from the client side. However, directly averaging model parameters is only possible if all models have the same structure and size, which could be a restrictive constraint in many scenarios. 
In this work we investigate more powerful and more flexible aggregation schemes for FL. Specifically, we propose ensemble distillation for model fusion, i.e. training the central classifier through unlabeled data on the outputs of the models from the clients. This knowledge distillation technique mitigates privacy risk and cost to the same extent as the baseline FL algorithms, but allows flexible aggregation over heterogeneous client models that can differ e.g. in size, numerical precision or structure. We show in extensive empirical experiments on various CV/NLP datasets (CIFAR-10/100, ImageNet, AG News, SST2) and settings (heterogeneous models/data) that the server model can be trained much faster, requiring fewer communication rounds than any existing FL technique so far.",2020,86,250,52,false,Computer Science,145724662,Tao Lin,2069275317,Lingjing Kong,2127057,Sebastian U. Stich,2456863,Martin Jaggi,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
12808499adea5df5bf683818edc7ad7a6873ed12,https://www.semanticscholar.org/paper/12808499adea5df5bf683818edc7ad7a6873ed12,"A digital architecture for support vector machines: theory, algorithm, and FPGA implementation","In this paper, we propose a digital architecture for support vector machine (SVM) learning and discuss its implementation on a field programmable gate array (FPGA). We analyze briefly the quantization effects on the performance of the SVM in classification problems to show its robustness, in the feedforward phase, respect to fixed-point math implementations; then, we address the problem of SVM learning. The architecture described here makes use of a new algorithm for SVM learning which is less sensitive to quantization errors respect to the solution appeared so far in the literature. The algorithm is composed of two parts: the first one exploits a recurrent network for finding the parameters of the SVM; the second one uses a bisection process for computing the threshold. The architecture implementing the algorithm is described in detail and mapped on a real current-generation FPGA (Xilinx Virtex II). Its effectiveness is then tested on a channel equalization problem, where real-time performances are of paramount importance.",2003,33,205,12,false,Computer Science,1686031,D. Anguita,46952894,A. Boni,1751728,S. Ridella,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
fd1f09cd75429a6fe831c1abe9197e1a887df816,https://www.semanticscholar.org/paper/fd1f09cd75429a6fe831c1abe9197e1a887df816,Machine learning methods for better water quality prediction,,2019,46,163,4,false,Computer Science,1689298,A. Ahmed,37700011,F. Othman,3420693,H. Afan,122870227,Rusul Khaleel Ibrahim,30095912,C. Fai,47867454,Shabbir Hossain,2693973,M. Ehteram,33230027,Ahmed Elshafie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913cbd4d209311df06c7fdab7ba34b082098853,https://www.semanticscholar.org/paper/5913cbd4d209311df06c7fdab7ba34b082098853,A Comparative Study on Machine Learning Algorithms for Smart Manufacturing: Tool Wear Prediction Using Random Forests,"Manufacturers have faced an increasing need for the development of predictive models that predict mechanical failures and the remaining useful life (RUL) of manufacturing systems or components. Classical model-based or physics-based prognostics often require an in-depth physical understanding of the system of interest to develop closedform mathematical models. However, prior knowledge of system behavior is not always available, especially for complex manufacturing systems and processes. To complement model-based prognostics, data-driven methods have been increasingly applied to machinery prognostics and maintenance management, transforming legacy manufacturing systems into smart manufacturing systems with artificial intelligence. While previous research has demonstrated the effectiveness of data-driven methods, most of these prognostic methods are based on classical machine learning techniques, such as artificial neural networks (ANNs) and support vector regression (SVR). With the rapid advancement in artificial intelligence, various machine learning algorithms have been developed and widely applied in many engineering fields. The objective of this research is to introduce a random forests (RFs)-based prognostic method for tool wear prediction as well as compare the performance of RFs with feed-forward back propagation (FFBP) ANNs and SVR. Specifically, the performance of FFBP ANNs, SVR, and RFs are compared using an experimental data collected from 315 milling tests. Experimental results have shown that RFs can generate more accurate predictions than FFBP ANNs with a single hidden layer and SVR. [DOI: 10.1115/1.4036350]",2017,50,294,5,true,Engineering,48198404,Dazhong Wu,26999030,Connor Jennings,2939300,J. Terpenny,1700762,R. Gao,1749112,S. Kumara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c43724a1f7c9071ba75e0aedd86f907590e0d0,https://www.semanticscholar.org/paper/79c43724a1f7c9071ba75e0aedd86f907590e0d0,A tutorial on variational Bayesian inference,,2012,4,231,19,false,Computer Science,47641288,C. Fox,145029236,S. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d904d49cb178def9a15fbea955d427d85cad2f5,https://www.semanticscholar.org/paper/8d904d49cb178def9a15fbea955d427d85cad2f5,Manifold: A Model-Agnostic Framework for Interpretation and Diagnosis of Machine Learning Models,"Interpretation and diagnosis of machine learning models have gained renewed interest in recent years with breakthroughs in new approaches. We present Manifold, a framework that utilizes visual analysis techniques to support interpretation, debugging, and comparison of machine learning models in a more transparent and interactive manner. Conventional techniques usually focus on visualizing the internal logic of a specific model type (i.e., deep neural networks), lacking the ability to extend to a more complex scenario where different model types are integrated. To this end, Manifold is designed as a generic framework that does not rely on or access the internal logic of the model and solely observes the input (i.e., instances or features) and the output (i.e., the predicted result and probability distribution). We describe the workflow of Manifold as an iterative process consisting of three major phases that are commonly involved in the model development and diagnosis process: inspection (hypothesis), explanation (reasoning), and refinement (verification). The visual components supporting these tasks include a scatterplot-based visual summary that overviews the models' outcome and a customizable tabular view that reveals feature discrimination. We demonstrate current applications of the framework on the classification and regression tasks and discuss other potential machine learning use scenarios where Manifold can be applied.",2018,44,131,7,true,Computer Science,47540407,Jiawei Zhang,2153676199,Yang Wang,34890911,Piero Molino,2151534400,Lezhi Li,33449182,D. Ebert,,,,,,,,,,,,,,,,,,,Medicine,Mathematics,,,,,,,,,,,,,,,,,,,,
784b018c87c7dcbbe772374e45d5191bae9938ee,https://www.semanticscholar.org/paper/784b018c87c7dcbbe772374e45d5191bae9938ee,Hyperbolic Graph Neural Networks,"Learning from graph-structured data is an important task in machine learning and artificial intelligence, for which Graph Neural Networks (GNNs) have shown great promise. Motivated by recent advances in geometric representation learning, we propose a novel GNN architecture for learning representations on Riemannian manifolds with differentiable exponential and logarithmic maps. We develop a scalable algorithm for modeling the structural properties of graphs, comparing Euclidean and hyperbolic geometry. In our experiments, we show that hyperbolic GNNs can lead to substantial improvements on various benchmark datasets.",2019,52,156,20,false,Computer Science,2144831836,Qi Liu,1729762,Maximilian Nickel,1743722,Douwe Kiela,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
9136509aa692002a573fa18e3845568bd652e5b3,https://www.semanticscholar.org/paper/9136509aa692002a573fa18e3845568bd652e5b3,On learning how to learn learning strategies,"This paper introduces the ""incremental self-improvement paradigm"". Unlike previous methods, incremental self-improvement encourages a reinforcement learning system to improve the way it learns, and to improve the way it improves the way it learns ... , without significant theoretical limitations the system is able to ""shift its inductive bias"" in a universal way. Its major features are: (1} There is no explicit difference between ""learning"", ""meta-learning"", and other kinds of information processing. Using a Turing machine equivalent programming language, the system itself occasionally executes self-delimiting, initially highly random ""self-modification programs"" which modify the context-dependent probabilities of future action sequences (including future self-modification programs}. (2} The system keeps only those probability modifications computed by ""useful"" selfmodification programs: those which bring about more payoff (reward, reinforcement} per time than all previous self-modification programs. (3) The computation of payoff per time takes into account all the computation time required for learning the entire system life is considered: boundaries between learning trials are ignored (if there are any). A particular implementation based on the novel paradigm is presented. It is designed to exploit what conventional digital machines are good at: fast storage addressing, arithmetic operations etc. Experiments illustrate the system's mode of",1994,25,105,6,false,Computer Science,2055652031,J. Schmidhuber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d140fb7f9537c309e50845dd6cd06a4482ac57c5,https://www.semanticscholar.org/paper/d140fb7f9537c309e50845dd6cd06a4482ac57c5,Deep Learning for Household Load Forecasting—A Novel Pooling Deep RNN,"The key challenge for household load forecasting lies in the high volatility and uncertainty of load profiles. Traditional methods tend to avoid such uncertainty by load aggregation (to offset uncertainties), customer classification (to cluster uncertainties) and spectral analysis (to filter out uncertainties). This paper, for the first time, aims to directly learn the uncertainty by applying a new breed of machine learning algorithms—deep learning. However, simply adding layers in neural networks will cap the forecasting performance due to the occurrence of over-fitting. A novel pooling-based deep recurrent neural network is proposed in this paper which batches a group of customers’ load profiles into a pool of inputs. Essentially the model could address the over-fitting issue by increasing data diversity and volume. This paper reports the first attempts to develop a bespoke deep learning application for household load forecasting and achieved preliminary success. The developed method is implemented on Tensorflow deep learning platform and tested on 920 smart metered customers from Ireland. Compared with the state-of-the-art techniques in household load forecasting, the proposed method outperforms ARIMA by 19.5%, SVR by 13.1% and classical deep RNN by 6.5% in terms of RMSE.",2018,43,547,38,false,Computer Science,3404939,Heng Shi,47723318,Minghao Xu,144331745,Ran Li,,,,,,,,,,,,,,,,,,,,,,,Engineering,,,,,,,,,,,,,,,,,,,,,
677abf4f5c523fe93ee2d5848c1321430defff09,https://www.semanticscholar.org/paper/677abf4f5c523fe93ee2d5848c1321430defff09,Recent trends in deep learning based personality detection,,2019,128,138,4,true,Computer Science,48826430,Yash Mehta,35122767,Navonil Majumder,1747784,Alexander Gelbukh,49943757,E. Cambria,,,,,,,,,,,,,,,,,,,,,Psychology,,,,,,,,,,,,,,,,,,,,,
19d4ae91f0d9794c27ec93632bdfa0d7a9744524,https://www.semanticscholar.org/paper/19d4ae91f0d9794c27ec93632bdfa0d7a9744524,Current and future applications of statistical machine learning algorithms for agricultural machine vision systems,,2019,238,151,3,false,Computer Science,9551906,T. Rehman,34327432,M. Mahmud,48133808,Young K. Chang,2115757641,Jian Jin,2111109113,Jaemyung Shin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
